Temperature,Simulations,Return,Discounted Return,Map
1,10,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,67,0,1.0,0.9559328248389055,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,9,0,1.0,0.9445131481500655,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,32,0,1.0,0.9056079456455165,"['SFHF', 'HFFH', 'FFFF', 'HFHG']"
1,94,0,1.0,0.9674905716180701,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,17,0,1.0,0.8921050870283477,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,77,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'FFFF', 'HHFG']"
1,43,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,85,0,1.0,0.8761671489944468,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,55,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,72,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,99,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'FHFF', 'HFFG']"
1,69,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,64,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHHF', 'HFHG']"
1,86,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,92,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,40,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HFHG']"
1,22,0,1.0,0.857932408958235,"['SFHF', 'FFFF', 'FFHF', 'HFHG']"
1,74,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,13,0,1.0,0.9220814271464737,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,31,0,1.0,0.9473552137914398,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,51,0,1.0,0.9276389118674717,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFF', 'FHHG']"
1,69,0,1.0,0.7958514863018556,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FFFG']"
1,50,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,71,0,1.0,0.9332298921513504,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,69,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'FHHF', 'FFHG']"
1,65,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,94,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFHF', 'HFFG']"
1,18,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,18,0,1.0,0.7699788094052729,"['SHFF', 'FFFF', 'HHHF', 'HFFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'FFHF', 'FFFG']"
1,61,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'FHFG']"
1,38,0,1.0,0.8054737627981655,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,6,0,1.0,0.798246224976786,"['SFFF', 'FHFF', 'FFFF', 'FFHG']"
1,57,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,92,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,82,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,75,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,29,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,87,0,1.0,0.884100203995605,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,14,0,1.0,0.9001824484431542,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,19,0,1.0,0.7539540549517295,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,33,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,98,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,32,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,42,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,74,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,79,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,62,0,1.0,0.90289112180858,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,11,0,1.0,0.9193151828650342,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,39,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,37,0,1.0,0.9616943356035061,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,73,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,89,0,1.0,0.9165572373164391,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,75,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,97,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,90,0,1.0,0.8400771692771434,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,8,0,1.0,0.8127667407072335,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,22,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,66,0,1.0,0.8152123778407558,"['SFHF', 'HFHH', 'HFHF', 'HFFG']"
1,70,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,100,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'HFFH', 'HFFG']"
1,23,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,95,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,28,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,61,0,1.0,0.7653658663581259,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HHHG']"
1,55,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,81,0,1.0,0.7958514863018556,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,53,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFHH', 'FFFG']"
1,10,0,1.0,0.79346393184295,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,39,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,86,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'FFHG']"
1,27,0,1.0,0.8657003616774767,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,98,0,1.0,0.9530650263643888,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,90,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'HHHG']"
1,2,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHH', 'FFFG']"
1,14,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,52,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HHFG']"
1,64,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,47,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,40,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFF', 'FFHG']"
1,94,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,38,0,1.0,0.9388545698794984,"['SHFH', 'FFHH', 'HFFF', 'FFFG']"
1,100,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,13,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,90,0,1.0,0.9001824484431542,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,98,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,34,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFFG']"
1,73,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,8,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'FHFG']"
1,32,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHFF', 'FHFG']"
1,47,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHFF', 'HFFG']"
1,44,0,1.0,0.8894287717672626,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,64,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,61,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,51,0,1.0,0.9616943356035061,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,34,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,77,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,52,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,84,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,75,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFF', 'FHHF', 'HHHF', 'HFFG']"
1,14,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HHFF', 'FFHG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FFFF', 'HHFG']"
1,61,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FFFF', 'FHHG']"
1,95,0,1.0,0.8974819010978248,"['SFFF', 'FHHF', 'FFFH', 'HHFG']"
1,56,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,10,0,1.0,0.9083329444789534,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FFHG']"
1,25,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,55,0,1.0,0.9220814271464737,"['SFFF', 'HFHH', 'FFFF', 'FHFG']"
1,70,0,1.0,0.8152123778407558,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,58,0,1.0,0.9733217421754432,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9332298921513504,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,64,0,1.0,0.9645880999032158,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,64,0,1.0,0.8921050870283477,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,89,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,41,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,17,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,41,0,1.0,0.9165572373164391,"['SFFF', 'HHHF', 'FFHF', 'HFHG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,29,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,28,0,1.0,0.9001824484431542,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,68,0,1.0,0.9332298921513504,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,77,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,38,0,1.0,0.9083329444789534,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,57,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,51,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FHFH', 'HFFG']"
1,97,0,1.0,0.7792882711929549,"['SHFH', 'FHHF', 'FFFH', 'HHFG']"
1,53,0,1.0,0.9733217421754432,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,23,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,51,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFHF', 'HHHG']"
1,62,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,87,0,1.0,0.8735386475474635,"['SFFH', 'HHFF', 'FHFH', 'HFFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,15,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,57,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,31,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,26,0,1.0,0.7630697687590515,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,74,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFHF', 'HFFG']"
1,98,0,1.0,0.9674905716180701,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,85,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHHG']"
1,58,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,32,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'FHHG']"
1,24,0,0.0,0.0,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFFF', 'HFHG']"
1,37,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,28,0,1.0,0.90289112180858,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,36,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,46,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,56,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,66,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFHF', 'HHFG']"
1,99,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,98,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,60,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,67,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,74,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'HFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,19,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHF', 'HFFG']"
1,45,0,1.0,0.9445131481500655,"['SHFF', 'FHHH', 'FFFH', 'FFFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,38,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,60,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'HHFG']"
1,47,0,1.0,0.9616943356035061,"['SFFF', 'FFHH', 'FFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHHG']"
1,13,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,81,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,91,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,37,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'FFFF', 'HFFG']"
1,82,0,1.0,0.9588092525966956,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,91,0,1.0,0.78398512608332,"['SFFH', 'HFHH', 'FFHF', 'HFFG']"
1,72,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'HHFF', 'FHFG']"
1,69,0,1.0,0.857932408958235,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,25,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,15,0,1.0,0.8735386475474635,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,16,0,1.0,0.8947894553945313,"['SFFF', 'FHHF', 'FHFF', 'FFHG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,77,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,58,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,92,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,52,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,70,0,1.0,0.8709180316048211,"['SFHH', 'HFHF', 'HFHF', 'HFFG']"
1,17,0,1.0,0.9248559951318693,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,95,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HHFG']"
1,86,0,1.0,0.9332298921513504,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,26,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHHF', 'HFFG']"
1,89,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,81,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,34,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,43,0,1.0,0.8527925358961662,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,79,0,1.0,0.8921050870283477,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FFFG']"
1,84,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,95,0,1.0,0.93603800616986,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,62,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,18,0,1.0,0.8152123778407558,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,29,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,92,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'FHFH', 'FHFG']"
1,70,0,1.0,0.9138075656044898,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,100,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,9,0,1.0,0.8502341582884777,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,81,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'FFHF', 'HFFG']"
1,85,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'HFFF', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,45,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,59,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,52,0,1.0,0.8814479033836181,"['SFFF', 'FFHH', 'FFFH', 'FHFG']"
1,94,0,1.0,0.9791880578299021,"['SHFF', 'FHHF', 'FHFF', 'FFFG']"
1,9,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'HFFG']"
1,70,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'HFFG']"
1,45,0,1.0,0.9645880999032158,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,74,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FFFF', 'FHFG']"
1,79,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,54,0,1.0,0.9416796087056153,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,62,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HFHG']"
1,42,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,30,0,1.0,0.93603800616986,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'HFHG']"
1,31,0,1.0,0.9304302024748964,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,18,0,0.0,0.0,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'HHHG']"
1,69,0,1.0,0.8451404054461714,"['SHFH', 'FHHH', 'FFFF', 'FHHG']"
1,50,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,91,0,1.0,0.9083329444789534,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,39,0,1.0,0.9388545698794984,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,12,0,1.0,0.8788035596734672,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,41,0,1.0,0.9388545698794984,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,88,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,68,0,1.0,0.9616943356035061,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,55,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,97,0,1.0,0.9445131481500655,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
