Temperature,Simulations,Return,Discounted Return,Map
1,38,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FHHG']"
1,94,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FFFF', 'FHFG']"
1,49,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFHG']"
1,12,0,1.0,0.7449472384453084,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,17,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,80,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,27,0,1.0,0.7653658663581259,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,9,0,1.0,0.8788035596734672,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,68,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'FFFH', 'FHFG']"
1,38,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFH', 'HHFG']"
1,36,0,1.0,0.8921050870283477,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,71,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,88,0,1.0,0.9138075656044898,"['SFHH', 'FFHH', 'HFFF', 'FFHG']"
1,26,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFF', 'FFFG']"
1,34,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'HHFF', 'FFHG']"
1,62,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,19,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,73,0,1.0,0.9220814271464737,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,57,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
1,50,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,20,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,35,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HFFF', 'HHFG']"
1,95,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,40,0,1.0,0.9276389118674717,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,63,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,44,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,72,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,56,0,1.0,0.93603800616986,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,48,0,1.0,0.9473552137914398,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,57,0,1.0,0.9276389118674717,"['SFFH', 'FFFH', 'FHFF', 'HHHG']"
1,53,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,29,0,1.0,0.860513950810667,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,27,0,1.0,0.9530650263643888,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,86,0,1.0,0.9445131481500655,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,56,0,1.0,0.8250687380258053,"['SFHH', 'FHFH', 'FFFF', 'HHHG']"
1,11,0,1.0,0.8761671489944468,"['SFHF', 'HFFF', 'FHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HFFG']"
1,77,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,81,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,46,0,1.0,0.9588092525966956,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,18,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,56,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFFG']"
1,80,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'FFFH', 'HHFG']"
1,19,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,56,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,23,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,100,0,1.0,0.9733217421754432,"['SFFH', 'FHHF', 'FFFF', 'FFHG']"
1,70,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,97,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,92,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'HHFF', 'FHFG']"
1,72,0,1.0,0.8527925358961662,"['SHFH', 'FHHH', 'FFFH', 'FHFG']"
1,40,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FFFH', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,38,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HFFF', 'HFFG']"
1,28,0,1.0,0.9165572373164391,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,27,0,1.0,0.8947894553945313,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,58,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'HFFH', 'HFFG']"
1,74,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,19,0,1.0,0.8553586117313603,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,25,0,1.0,0.8400771692771434,"['SHFF', 'FHFF', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,20,0,1.0,0.7427123967299725,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,60,0,1.0,0.8974819010978248,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,32,0,1.0,0.7958514863018556,"['SFHH', 'FFHH', 'FHHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,50,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,70,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,29,0,1.0,0.90289112180858,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,67,0,1.0,0.90289112180858,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,25,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,42,0,1.0,0.9304302024748964,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,29,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FFHF', 'HHHG']"
1,12,0,1.0,0.857932408958235,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,54,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,16,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,20,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,19,0,1.0,0.8814479033836181,"['SFFF', 'HFHF', 'HHHF', 'FHHG']"
1,46,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,69,0,1.0,0.9220814271464737,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,67,0,1.0,0.9588092525966956,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,60,0,1.0,0.9445131481500655,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,83,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'FFFF', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,32,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,4,0,1.0,0.8788035596734672,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,39,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,56,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,73,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FFFH', 'FFFG']"
1,33,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,100,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,67,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,28,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,39,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,29,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,33,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,71,0,1.0,0.9502058312852957,"['SHHH', 'FFFF', 'HFFF', 'FFFG']"
1,46,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,76,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FHHG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFF', 'HFHG']"
1,29,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,76,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,23,0,1.0,0.8894287717672626,"['SFFH', 'FHFF', 'HHHF', 'FHHG']"
1,55,0,1.0,0.9304302024748964,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,85,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,61,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,78,0,1.0,0.9645880999032158,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,41,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,53,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'HHFF', 'FFFG']"
1,54,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,84,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FFHF', 'FHHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
1,98,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,80,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,53,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,40,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,19,0,1.0,0.90289112180858,"['SFFF', 'HHHF', 'FHFF', 'FFFG']"
1,75,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'HHFG']"
1,20,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,53,0,1.0,0.9445131481500655,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,51,0,1.0,0.8553586117313603,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,39,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FFHF', 'HFHG']"
1,30,0,1.0,0.9762504936564125,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,12,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FHFF', 'HFFG']"
1,31,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,31,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHFG']"
1,83,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,34,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HHFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
1,38,0,1.0,0.9248559951318693,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,90,0,1.0,0.9502058312852957,"['SHHF', 'FHFH', 'FFHH', 'FFFG']"
1,13,0,1.0,0.837556937769312,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,18,0,1.0,0.8502341582884777,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,21,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,79,0,1.0,0.9530650263643888,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,57,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFF', 'HFFG']"
1,71,0,1.0,0.8761671489944468,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,66,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,62,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,59,0,1.0,0.9220814271464737,"['SFFH', 'HHFH', 'HFFF', 'HHFG']"
1,91,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,52,0,1.0,0.9762504936564125,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHF', 'FFFG']"
1,94,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FFFF', 'FFHG']"
1,57,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,71,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,3,0,1.0,0.8553586117313603,"['SFFF', 'FFFF', 'FFFF', 'HHHG']"
1,43,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,65,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,27,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'HFFH', 'HFFG']"
1,77,0,1.0,0.9791880578299021,"['SFHH', 'HFHF', 'FFFF', 'FFFG']"
1,50,0,1.0,0.9001824484431542,"['SFFF', 'FFHH', 'FFFF', 'HFHG']"
1,76,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,71,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'HFFH', 'HFFG']"
1,78,0,1.0,0.9762504936564125,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,30,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,30,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,70,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,31,0,1.0,0.8788035596734672,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,26,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,90,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,46,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,64,0,1.0,0.860513950810667,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,91,0,1.0,0.9388545698794984,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,32,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,73,0,1.0,0.837556937769312,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHHG']"
1,84,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,19,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,26,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'HFFF', 'HHFG']"
1,97,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'FFHH', 'HFFG']"
1,18,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,12,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,93,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,49,0,1.0,0.9056079456455165,"['SHFF', 'FFHH', 'HFFF', 'FFFG']"
1,92,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHFG']"
1,100,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'HFFH', 'HFFG']"
1,34,0,1.0,0.9276389118674717,"['SFFH', 'FFHF', 'HFFH', 'HFFG']"
1,75,0,1.0,0.8974819010978248,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,62,0,1.0,0.9083329444789534,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,18,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFF', 'HFHG']"
1,63,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9704017769489168,"['SFHH', 'FHHH', 'FHHF', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFHF', 'FFFG']"
1,65,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,97,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,12,0,1.0,0.8275513922024125,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,25,0,1.0,0.8103284404851119,"['SFFF', 'HHFH', 'HFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFFF', 'HHHG']"
1,42,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,23,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFHF', 'HHHG']"
1,53,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FFHF', 'FFFG']"
1,31,0,0.0,0.0,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,31,0,1.0,0.857932408958235,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHHF', 'HFHG']"
1,11,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HHFG']"
1,64,0,1.0,0.9388545698794984,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,35,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'FHFG']"
1,31,0,1.0,0.8735386475474635,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHFF', 'FHFG']"
1,75,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,84,0,0.0,0.0,"['SHFH', 'FFHH', 'FHFH', 'FFFG']"
1,83,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,36,0,1.0,0.8502341582884777,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,88,0,1.0,0.9001824484431542,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,86,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,38,0,1.0,0.8078974551636565,"['SFFF', 'HHFH', 'FHFF', 'HHHG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,16,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,27,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,99,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FHFH', 'FFFG']"
1,51,0,1.0,0.9530650263643888,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,20,0,1.0,0.8502341582884777,"['SFHF', 'FFHF', 'FFFH', 'HFFG']"
1,85,0,1.0,0.884100203995605,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,25,0,1.0,0.8451404054461714,"['SFHF', 'FFHH', 'HFHH', 'FFFG']"
1,22,0,1.0,0.7516921927868743,"['SFFF', 'HFFH', 'FHFH', 'HHFG']"
1,68,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'FFFG']"
1,97,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'HFHH', 'FFFG']"
1,79,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,54,0,1.0,0.8657003616774767,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,38,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,68,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,42,0,1.0,0.884100203995605,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,66,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,47,0,1.0,0.857932408958235,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,84,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,17,0,1.0,0.8683052775100066,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,50,0,1.0,0.9304302024748964,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,35,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,91,0,1.0,0.9248559951318693,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,51,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,37,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'FFFG']"
1,59,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'FFHG']"
1,14,0,1.0,0.860513950810667,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFFF', 'HHHG']"
1,91,0,1.0,0.9821344612135428,"['SFFH', 'HFHH', 'HFFF', 'HFFG']"
1,81,0,1.0,0.8761671489944468,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,61,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,76,0,1.0,0.8103284404851119,"['SHFH', 'FFHF', 'HFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,80,0,1.0,0.9445131481500655,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,51,0,1.0,0.9138075656044898,"['SHFF', 'FHFF', 'FHHF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHH', 'HFFG']"
1,33,0,1.0,0.7722956964947572,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,99,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'HFFF', 'HHHG']"
