Temperature,Simulations,Return,Discounted Return,Map
1,21,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFF', 'HFFG']"
1,61,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,9,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,41,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,94,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,48,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,43,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,49,0,1.0,0.9416796087056153,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,38,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,70,0,1.0,0.9388545698794984,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,27,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,62,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,43,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,73,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHHF', 'HFHG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,64,0,1.0,0.8921050870283477,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,60,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,87,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,75,0,1.0,0.9304302024748964,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,60,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,57,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFH', 'FFFG']"
1,31,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,33,0,1.0,0.79346393184295,"['SFFH', 'HFFF', 'HFHH', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,61,0,1.0,0.8788035596734672,"['SHHH', 'FHHH', 'FFFF', 'HHHG']"
1,71,0,1.0,0.9193151828650342,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,85,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,94,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,13,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,14,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,51,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'HFFF', 'HFFG']"
1,73,0,1.0,0.9416796087056153,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,32,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,40,0,1.0,0.9165572373164391,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,45,0,1.0,0.9502058312852957,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'HFHG']"
1,65,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,61,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,52,0,1.0,0.8921050870283477,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,53,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,100,0,1.0,0.9645880999032158,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,81,0,1.0,0.9762504936564125,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFHG']"
1,72,0,1.0,0.9193151828650342,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,83,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,58,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,29,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'HHFG']"
1,84,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,57,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,32,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,89,0,1.0,0.8921050870283477,"['SFHH', 'FFHF', 'HFFF', 'FHHG']"
1,20,0,1.0,0.90289112180858,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,87,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'FHFF', 'FHHG']"
1,42,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,56,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FFFF', 'HFFG']"
1,67,0,1.0,0.8761671489944468,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,81,0,1.0,0.9388545698794984,"['SFFH', 'HFHF', 'FFHH', 'HFFG']"
1,41,0,1.0,0.9304302024748964,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,41,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HHFF', 'FHHG']"
1,37,0,1.0,0.8631032605924442,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,25,0,1.0,0.767668872977057,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,60,0,1.0,0.9220814271464737,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,96,0,1.0,0.9473552137914398,"['SHHH', 'FHHF', 'FFFH', 'FHFG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHFH', 'FFFG']"
1,39,0,1.0,0.8201257512162927,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,90,0,1.0,0.9193151828650342,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,74,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,74,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHFF', 'HHFG']"
1,42,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,64,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'HFFF', 'FHHG']"
1,86,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,96,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,58,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HHFG']"
1,90,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,92,0,1.0,0.93603800616986,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,37,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,28,0,1.0,0.9083329444789534,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,80,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,58,0,1.0,0.9138075656044898,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,10,0,1.0,0.9276389118674717,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SHHF', 'FHFH', 'FHHH', 'FFFG']"
1,44,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'FHFG']"
1,64,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,56,0,1.0,0.9445131481500655,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,34,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,21,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,53,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,98,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFFF', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFHG']"
1,68,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,87,0,1.0,0.9388545698794984,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,66,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,96,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,25,0,0.0,0.0,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,30,0,1.0,0.8300415167526705,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,76,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FHFF', 'HHHG']"
1,20,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,70,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,17,0,1.0,0.7584982177744161,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'FFFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,38,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,53,0,1.0,0.78398512608332,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,54,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'HHFF', 'HHHG']"
1,55,0,1.0,0.8947894553945313,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,69,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'HHHF', 'FFFG']"
1,51,0,1.0,0.8921050870283477,"['SFHH', 'HFFH', 'FFFH', 'HHFG']"
1,10,0,1.0,0.9110661429076764,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'FHFG']"
1,27,0,1.0,0.8054737627981655,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,53,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,43,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHHG']"
1,65,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,68,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,81,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FHFH', 'FFFG']"
1,1,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,50,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,48,0,1.0,0.9332298921513504,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,47,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'HFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'FHFG']"
1,26,0,1.0,0.8527925358961662,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,31,0,1.0,0.8921050870283477,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,62,0,1.0,0.835044266956004,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,38,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,50,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,63,0,1.0,0.9220814271464737,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,44,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,37,0,1.0,0.9445131481500655,"['SFFF', 'HHFH', 'HFFF', 'FFFG']"
1,59,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,52,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,55,0,1.0,0.884100203995605,"['SFFH', 'HHFH', 'HHFF', 'FFFG']"
1,40,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,31,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFF', 'HFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,32,0,1.0,0.90289112180858,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,14,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,81,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,61,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HHFG']"
1,70,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,74,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,28,0,0.0,0.0,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,14,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,98,0,1.0,0.9530650263643888,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,29,0,1.0,0.8709180316048211,"['SHHH', 'FFFF', 'FHFF', 'HFFG']"
1,29,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,47,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'HFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,51,0,1.0,0.9502058312852957,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,56,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,47,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'HFHF', 'HHFG']"
1,27,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'FFFF', 'HFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FFHG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,61,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,14,0,1.0,0.9248559951318693,"['SFFF', 'HHHF', 'FHFF', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,40,0,0.0,0.0,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFH', 'HFFG']"
1,51,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,33,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,39,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,55,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,13,0,1.0,0.8894287717672626,"['SFHH', 'FFHF', 'FFFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,57,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HFFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,38,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,60,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,72,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,45,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,23,0,1.0,0.8709180316048211,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,11,0,1.0,0.9001824484431542,"['SFFF', 'FHFF', 'FFFF', 'HHHG']"
1,65,0,1.0,0.7539540549517295,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,43,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,72,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,63,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,38,0,1.0,0.9762504936564125,"['SHHF', 'FHHH', 'FFFH', 'FFFG']"
1,48,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,57,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,32,0,1.0,0.8476834558136123,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'FHFG']"
1,71,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFH', 'FHFG']"
1,79,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FHFH', 'HFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,6,0,1.0,0.8054737627981655,"['SFFF', 'HFFF', 'FHHF', 'FFFG']"
1,57,0,1.0,0.8974819010978248,"['SFHH', 'FFFF', 'HHFH', 'FFFG']"
1,97,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,28,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,45,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,64,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'HHFG']"
1,54,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFFG']"
1,40,0,1.0,0.837556937769312,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,33,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFHG']"
1,39,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,9,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,13,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'FFFH', 'FFFG']"
1,37,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,33,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,43,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,17,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHHF', 'FHHG']"
1,29,0,1.0,0.90289112180858,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,41,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,74,0,1.0,0.90289112180858,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,72,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FFFH', 'HHFG']"
1,66,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HHFH', 'FHFG']"
1,71,0,1.0,0.9588092525966956,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,58,0,1.0,0.9220814271464737,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHH', 'HFFG']"
1,66,0,1.0,0.9473552137914398,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,39,0,1.0,0.8201257512162927,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,44,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,68,0,1.0,0.860513950810667,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,24,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,14,0,1.0,0.8709180316048211,"['SFHF', 'HFHF', 'FFHH', 'FFFG']"
1,25,0,1.0,0.8176653739626438,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,60,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,16,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,85,0,1.0,0.9304302024748964,"['SHHH', 'FHHH', 'FHFH', 'FFFG']"
1,98,0,1.0,0.9502058312852957,"['SFHH', 'HFHH', 'HFFF', 'FHHG']"
1,73,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'HHFF', 'HHFG']"
1,92,0,1.0,0.9762504936564125,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,53,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFHG']"
1,83,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,80,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,52,0,1.0,0.7427123967299725,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,40,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,31,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FFHH', 'FFFG']"
1,79,0,1.0,0.8527925358961662,"['SFHH', 'HFFH', 'HFHH', 'HFFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,28,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,34,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,79,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,73,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,63,0,1.0,0.9304302024748964,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,92,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFH', 'HFFG']"
1,77,0,1.0,0.9616943356035061,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
