Temperature,Simulations,Return,Discounted Return,Map
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,78,0,1.0,0.90289112180858,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,76,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,11,0,1.0,0.9138075656044898,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,78,0,1.0,0.90289112180858,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,65,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,61,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,48,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'FHHG']"
1,25,0,1.0,0.9559328248389055,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,96,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'HFFF', 'FFHG']"
1,55,0,1.0,0.9674905716180701,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,13,0,1.0,0.7792882711929549,"['SFFF', 'HHFH', 'FFFH', 'HFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,38,0,1.0,0.9416796087056153,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,54,0,1.0,0.8974819010978248,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,31,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFF', 'HFFG']"
1,33,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHFF', 'FFFG']"
1,33,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,38,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,68,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,27,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'HHFG']"
1,96,0,1.0,0.9674905716180701,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,21,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'HFFG']"
1,17,0,1.0,0.837556937769312,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,70,0,1.0,0.9616943356035061,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,47,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,15,0,1.0,0.8201257512162927,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,27,0,1.0,0.90289112180858,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,46,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,88,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,93,0,1.0,0.8974819010978248,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,58,0,1.0,0.9276389118674717,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,23,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,87,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,26,0,1.0,0.8400771692771434,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,82,0,1.0,0.9304302024748964,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,34,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,24,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,92,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFFF', 'HFFG']"
1,85,0,1.0,0.8225935318117279,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,14,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,66,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HFHF', 'FFHG']"
1,93,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,98,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,33,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,44,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,84,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,31,0,1.0,0.8553586117313603,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,94,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'FFFF', 'HFHG']"
1,58,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,94,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,20,0,1.0,0.9388545698794984,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,58,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,42,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,23,0,1.0,0.9083329444789534,"['SFHH', 'HFFH', 'HHFF', 'FHFG']"
1,53,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,33,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,35,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,37,0,1.0,0.8527925358961662,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,43,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,67,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,23,0,1.0,0.8152123778407558,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,15,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,62,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'HFFF', 'HFHG']"
1,60,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,59,0,1.0,0.9248559951318693,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,49,0,1.0,0.9056079456455165,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,32,0,1.0,0.9056079456455165,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,59,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFH', 'HFFG']"
1,52,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,86,0,1.0,0.9473552137914398,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,86,0,1.0,0.9056079456455165,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,60,0,1.0,0.8553586117313603,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,90,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,37,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,92,0,1.0,0.8451404054461714,"['SHHH', 'FHFH', 'FFFH', 'HHFG']"
1,61,0,1.0,0.837556937769312,"['SHHF', 'FFHF', 'HFFF', 'FHFG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,46,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,95,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,28,0,1.0,0.9056079456455165,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,38,0,1.0,0.9165572373164391,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,13,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,64,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,49,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FHHG']"
1,46,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,56,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HFFF', 'HFFG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,30,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,60,0,1.0,0.9616943356035061,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,16,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,85,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,91,0,1.0,0.9762504936564125,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,79,0,1.0,0.8867604854519608,"['SFHH', 'FHFH', 'FFFH', 'HFFG']"
1,32,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'FFHH', 'HFFG']"
1,86,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,60,0,1.0,0.8735386475474635,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,94,0,1.0,0.985089730404757,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,37,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,19,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HFHG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'HFHG']"
1,65,0,1.0,0.8127667407072335,"['SFHH', 'FFFF', 'HHHF', 'HFHG']"
1,93,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,44,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,49,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,19,0,1.0,0.7910835400474212,"['SFFF', 'HHFH', 'HFFF', 'FHHG']"
1,37,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,90,0,1.0,0.8325391341551359,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,66,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,61,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FFHF', 'HFHG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'FFHG']"
1,90,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,34,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,14,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,52,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,47,0,1.0,0.9110661429076764,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,22,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,75,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,1,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHH', 'FFFG']"
1,87,0,1.0,0.884100203995605,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,48,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,23,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,35,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,14,0,1.0,0.9248559951318693,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,69,0,1.0,0.9445131481500655,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,20,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHF', 'HFFG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,90,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FHHF', 'FFFG']"
1,32,0,1.0,0.9445131481500655,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,59,0,1.0,0.9588092525966956,"['SHHF', 'FHHH', 'FFFF', 'HHFG']"
1,82,0,1.0,0.9473552137914398,"['SHFH', 'FFHH', 'HFFF', 'FHFG']"
1,40,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,45,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,32,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,28,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFFH', 'HFFG']"
1,21,0,1.0,0.8451404054461714,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,45,0,1.0,0.8788035596734672,"['SHHF', 'FHFH', 'FFFF', 'HFHG']"
1,85,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,95,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,91,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,45,0,1.0,0.8761671489944468,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,31,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,41,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,13,0,1.0,0.8502341582884777,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,10,0,1.0,0.8735386475474635,"['SFFF', 'FHHF', 'FFHF', 'HHFG']"
1,33,0,1.0,0.9001824484431542,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,46,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,57,0,1.0,0.8078974551636565,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,38,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,40,0,1.0,0.9248559951318693,"['SFFH', 'FFFH', 'HFHF', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,55,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHFG']"
1,63,0,1.0,0.8078974551636565,"['SHHF', 'FFFF', 'FHHF', 'HFHG']"
1,92,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9056079456455165,"['SFHH', 'HFHH', 'HFFF', 'HHHG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'FFFG']"
1,73,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHHF', 'HFHG']"
1,35,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,17,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,63,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'HFFF', 'FFFG']"
1,70,0,1.0,0.9332298921513504,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,73,0,1.0,0.9083329444789534,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,45,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,97,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,68,0,1.0,0.8476834558136123,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,57,0,1.0,0.9645880999032158,"['SFFF', 'FFHH', 'HFFF', 'HHFG']"
1,11,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'HHFG']"
1,51,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,16,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,57,0,1.0,0.857932408958235,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,70,0,1.0,0.9416796087056153,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,49,0,1.0,0.9388545698794984,"['SFFF', 'HHHF', 'HFHF', 'FHFG']"
1,56,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,55,0,1.0,0.7816331707050701,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,18,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'FFFG']"
1,87,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,96,0,1.0,0.9616943356035061,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,87,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,97,0,1.0,0.8867604854519608,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,76,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HHHF', 'HHFG']"
1,28,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,46,0,1.0,0.9704017769489168,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HFFF', 'FFHG']"
1,9,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,52,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FHFF', 'HHFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,31,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,16,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'HFFF', 'FFFG']"
1,36,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,25,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FFFF', 'FFHG']"
1,34,0,1.0,0.9110661429076764,"['SFHF', 'HFFF', 'HFHF', 'HHFG']"
1,2,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,49,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,96,0,1.0,0.9733217421754432,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,81,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,70,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,39,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,89,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFH', 'FHFG']"
1,36,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,29,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,42,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,38,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,81,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'HFFH', 'HFFG']"
1,32,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,96,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,27,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,93,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,95,0,1.0,0.9762504936564125,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,53,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FHHF', 'FHHG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,43,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,15,0,1.0,0.8657003616774767,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,53,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,33,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,67,0,1.0,0.9559328248389055,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,80,0,1.0,0.8527925358961662,"['SHHF', 'FHHH', 'FFFH', 'HHFG']"
1,89,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHHF', 'HFHG']"
1,53,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,46,0,1.0,0.9645880999032158,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,62,0,1.0,0.93603800616986,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,97,0,1.0,0.9733217421754432,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,71,0,1.0,0.9193151828650342,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,89,0,1.0,0.93603800616986,"['SFHF', 'FFHH', 'HFFH', 'HHFG']"
1,42,0,1.0,0.8683052775100066,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,34,0,1.0,0.9332298921513504,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,52,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,75,0,1.0,0.985089730404757,"['SFFH', 'HHFH', 'HFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,65,0,1.0,0.8502341582884777,"['SFHH', 'FHFH', 'FHFF', 'FFFG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,100,0,1.0,0.9193151828650342,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,39,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,32,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
