Temperature,Simulations,Return,Discounted Return,Map
1,89,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,77,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,39,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFFG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,15,0,1.0,0.8657003616774767,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,54,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,84,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHHF', 'FHFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,48,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,78,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHFF', 'FHFG']"
1,40,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,97,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,88,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'HHFH', 'HHFG']"
1,32,0,1.0,0.9165572373164391,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,34,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHF', 'HFFG']"
1,10,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,25,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,44,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,63,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHFF', 'HHFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,44,0,1.0,0.9473552137914398,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,25,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,11,0,1.0,0.9165572373164391,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,12,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,19,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,84,0,1.0,0.9616943356035061,"['SFHH', 'HFFH', 'HFHH', 'HFFG']"
1,74,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,46,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,90,0,1.0,0.9674905716180701,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,97,0,1.0,0.8502341582884777,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,97,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,74,0,1.0,0.8947894553945313,"['SHFH', 'FHHH', 'FFFH', 'FHFG']"
1,88,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,87,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'HFHG']"
1,46,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,32,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FFHG']"
1,93,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,67,0,1.0,0.9645880999032158,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,26,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,24,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'FHFF', 'HHFG']"
1,47,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFFF', 'FHHG']"
1,71,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,83,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,64,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,85,0,1.0,0.9332298921513504,"['SFFH', 'FFHF', 'HFHH', 'FFFG']"
1,55,0,1.0,0.9704017769489168,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,50,0,1.0,0.8867604854519608,"['SHHF', 'FFHH', 'FHFH', 'FFFG']"
1,33,0,1.0,0.9416796087056153,"['SFHH', 'FFFH', 'FHFH', 'FHFG']"
1,59,0,1.0,0.8867604854519608,"['SHHF', 'FHHH', 'FFFH', 'HHFG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,61,0,1.0,0.8631032605924442,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,96,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FFFF', 'FHFG']"
1,89,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,97,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,98,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,90,0,1.0,0.8894287717672626,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,49,0,1.0,0.8947894553945313,"['SHFH', 'FFHF', 'HFFF', 'HFFG']"
1,31,0,1.0,0.9056079456455165,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,30,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,30,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FHFF', 'FHFF', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,20,0,1.0,0.7722956964947572,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,60,0,1.0,0.79346393184295,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,87,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,61,0,1.0,0.8894287717672626,"['SFFH', 'HFHH', 'HFFH', 'FHFG']"
1,52,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,51,0,1.0,0.8683052775100066,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHFG']"
1,21,0,1.0,0.8709180316048211,"['SFFF', 'HFFH', 'FFFH', 'HFFG']"
1,53,0,1.0,0.9276389118674717,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,97,0,1.0,0.8947894553945313,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,52,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,73,0,1.0,0.8683052775100066,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,93,0,1.0,0.9445131481500655,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,65,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,21,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHFF', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,97,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,45,0,1.0,0.9733217421754432,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,11,0,1.0,0.767668872977057,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,34,0,1.0,0.9248559951318693,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,97,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,63,0,1.0,0.8683052775100066,"['SFHH', 'FFFH', 'FFFF', 'FHHG']"
1,47,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,75,0,1.0,0.93603800616986,"['SFHF', 'FHHH', 'FFFF', 'FHFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,42,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,43,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,51,0,1.0,0.835044266956004,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,58,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,15,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HHFG']"
1,49,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,21,0,1.0,0.8788035596734672,"['SFFH', 'HFFF', 'FHFH', 'FHFG']"
1,29,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,78,0,1.0,0.8709180316048211,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,79,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,60,0,1.0,0.8078974551636565,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,29,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,20,0,1.0,0.9445131481500655,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,97,0,1.0,0.9276389118674717,"['SFHF', 'HFFH', 'HHFF', 'FHFG']"
1,6,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,96,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,51,0,1.0,0.8527925358961662,"['SFFH', 'HFHH', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,15,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'HHHG']"
1,100,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,52,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HFFG']"
1,86,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,82,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,10,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,72,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFF', 'HHHG']"
1,92,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'FHFF', 'HHHG']"
1,49,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,71,0,1.0,0.9502058312852957,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,78,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,27,0,1.0,0.8476834558136123,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,82,0,1.0,0.7958514863018556,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,97,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,93,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'HFFF', 'HHFG']"
1,55,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'HFFG']"
1,80,0,1.0,0.9445131481500655,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,80,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,40,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,15,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,46,0,1.0,0.9332298921513504,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'HFFG']"
1,46,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,85,0,1.0,0.9276389118674717,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,72,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,35,0,1.0,0.8921050870283477,"['SFHF', 'FFFH', 'HFFH', 'FHFG']"
1,44,0,1.0,0.8553586117313603,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,43,0,1.0,0.8709180316048211,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,53,0,1.0,0.9248559951318693,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,41,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'FHFG']"
1,36,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,93,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,63,0,1.0,0.9473552137914398,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,33,0,1.0,0.9704017769489168,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,54,0,1.0,0.8947894553945313,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,63,0,1.0,0.8921050870283477,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,28,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFFG']"
1,29,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,61,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFF', 'HHFG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'FHFG']"
1,20,0,1.0,0.8325391341551359,"['SFFF', 'HFHH', 'FFFF', 'FHFG']"
1,77,0,1.0,0.93603800616986,"['SFFF', 'FHFF', 'HHFH', 'HHFG']"
1,12,0,1.0,0.7630697687590515,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,39,0,1.0,0.9056079456455165,"['SFFH', 'FHFH', 'FHFH', 'FFFG']"
1,98,0,1.0,0.837556937769312,"['SHFH', 'FFHF', 'HFFF', 'HHHG']"
1,78,0,1.0,0.9001824484431542,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,62,0,1.0,0.8152123778407558,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,58,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,21,0,1.0,0.8709180316048211,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,79,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHHF', 'FHHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,56,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FFFF', 'HHHG']"
1,51,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,88,0,1.0,0.9674905716180701,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,81,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFHG']"
1,78,0,1.0,0.9445131481500655,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,68,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,36,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,20,0,1.0,0.8103284404851119,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,85,0,1.0,0.837556937769312,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,78,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHFF', 'HHFG']"
1,81,0,1.0,0.9276389118674717,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,88,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
1,97,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,36,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
1,66,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFF', 'FFHG']"
1,23,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHF', 'HFFG']"
1,75,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,74,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,11,0,0.0,0.0,"['SFFF', 'FHHF', 'FHFH', 'FFFG']"
1,30,0,1.0,0.9056079456455165,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,12,0,1.0,0.7699788094052729,"['SHHF', 'FFHH', 'FHFF', 'FFFG']"
1,76,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,45,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,100,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HHFF', 'HHHG']"
1,100,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFF', 'FFFG']"
1,53,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,29,0,1.0,0.9165572373164391,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,77,0,1.0,0.8201257512162927,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,12,0,1.0,0.8894287717672626,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,88,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,12,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'FFFH', 'HFFG']"
1,41,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,22,0,1.0,0.9559328248389055,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,8,0,1.0,0.9445131481500655,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFFF', 'FHFG']"
1,50,0,1.0,0.9502058312852957,"['SFHF', 'FFHF', 'HFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,45,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'HFHH', 'FFFG']"
1,81,0,1.0,0.9588092525966956,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,36,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'HFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,83,0,1.0,0.9645880999032158,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,75,0,1.0,0.9248559951318693,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,24,0,1.0,0.9110661429076764,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,38,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,21,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,62,0,1.0,0.8054737627981655,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,24,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHH', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,3,0,1.0,0.7887102894272789,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,15,0,1.0,0.747188804859888,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,41,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FFFF', 'FFHG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFH', 'FFFG']"
1,22,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,53,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,62,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHFH', 'HHFG']"
1,17,0,1.0,0.7746195551602378,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,84,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9416796087056153,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,55,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,11,0,1.0,0.8788035596734672,"['SFFF', 'HFHF', 'HHHF', 'FHFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,49,0,1.0,0.9332298921513504,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,19,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,42,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,59,0,1.0,0.9733217421754432,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,52,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,68,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'FFFG']"
1,44,0,1.0,0.8657003616774767,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,69,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FFHG']"
1,35,0,1.0,0.798246224976786,"['SFFF', 'HHFH', 'HHFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,77,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFHF', 'HHHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,95,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,92,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,22,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,79,0,1.0,0.9332298921513504,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,27,0,1.0,0.9083329444789534,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,30,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,83,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,56,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FHHF', 'HHFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,79,0,1.0,0.7792882711929549,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HHFG']"
