Temperature,Simulations,Return,Discounted Return,Map
1,47,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,72,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,38,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,59,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,49,0,1.0,0.8103284404851119,"['SHFH', 'FHFH', 'FFFH', 'FHFG']"
1,39,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HFFF', 'HFHG']"
1,68,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,94,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,26,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HFHF', 'FFHG']"
1,20,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,16,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,54,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHFG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,23,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,35,0,1.0,0.8426049842298329,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,43,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,24,0,1.0,0.8657003616774767,"['SFFH', 'HFHF', 'HFFF', 'FHFG']"
1,79,0,1.0,0.9248559951318693,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,30,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,36,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,58,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,76,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,50,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'FHFG']"
1,55,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFHH', 'FFFG']"
1,51,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,28,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,84,0,1.0,0.9588092525966956,"['SFHF', 'FFHH', 'HFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,43,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,81,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFHF', 'HHHG']"
1,68,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,61,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,74,0,1.0,0.7562227231210928,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,41,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHH', 'HFFG']"
1,48,0,1.0,0.9276389118674717,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,14,0,1.0,0.884100203995605,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,14,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FFFH', 'FFFG']"
1,91,0,1.0,0.8894287717672626,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,57,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,72,0,1.0,0.9165572373164391,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,66,0,1.0,0.9530650263643888,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,13,0,1.0,0.776950406379376,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,54,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FFHG']"
1,19,0,1.0,0.8788035596734672,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,33,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FFHG']"
1,95,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,42,0,1.0,0.798246224976786,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,97,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHHF', 'FFFG']"
1,66,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,86,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHFG']"
1,68,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,50,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,28,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFH', 'HFFG']"
1,78,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,31,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,39,0,1.0,0.9473552137914398,"['SFFH', 'HFHF', 'HFFF', 'FHFG']"
1,81,0,1.0,0.9445131481500655,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,95,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,23,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,20,0,1.0,0.9445131481500655,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,30,0,1.0,0.9276389118674717,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,89,0,1.0,0.8426049842298329,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHF', 'HFFG']"
1,48,0,1.0,0.9388545698794984,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,97,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,46,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHFF', 'HHFG']"
1,53,0,1.0,0.8921050870283477,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,96,0,1.0,0.8631032605924442,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,66,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHHF', 'FHFG']"
1,81,0,1.0,0.9304302024748964,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,90,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,29,0,1.0,0.8553586117313603,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,99,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,77,0,1.0,0.8867604854519608,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
1,25,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,33,0,1.0,0.835044266956004,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,36,0,1.0,0.8527925358961662,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,67,0,1.0,0.9165572373164391,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,44,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,74,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,12,0,0.0,0.0,"['SHHH', 'FHHF', 'FHHF', 'FFFG']"
1,90,0,1.0,0.9588092525966956,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,65,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,86,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FHHG']"
1,73,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,12,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'FHFG']"
1,90,0,1.0,0.9473552137914398,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,8,0,1.0,0.798246224976786,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,64,0,1.0,0.8921050870283477,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,34,0,1.0,0.8709180316048211,"['SFFF', 'FFFH', 'FHFF', 'HHHG']"
1,35,0,1.0,0.9110661429076764,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,39,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,74,0,1.0,0.9445131481500655,"['SHHF', 'FHFH', 'FFFH', 'HFFG']"
1,35,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HFFF', 'FHFG']"
1,28,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,27,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HHHF', 'FHFG']"
1,48,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,78,0,1.0,0.9704017769489168,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,65,0,1.0,0.860513950810667,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,22,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,64,0,1.0,0.9332298921513504,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
1,21,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,92,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,97,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,97,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,22,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,99,0,1.0,0.8103284404851119,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,14,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,7,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFFF', 'FFHG']"
1,20,0,1.0,0.9220814271464737,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,60,0,1.0,0.93603800616986,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,76,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,83,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'HHFH', 'FFFG']"
1,92,0,1.0,0.8761671489944468,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,78,0,1.0,0.9473552137914398,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,72,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FFHF', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,63,0,1.0,0.7746195551602378,"['SFHH', 'HFHH', 'HFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,74,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,66,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,73,0,1.0,0.767668872977057,"['SFHF', 'HFFF', 'HHFH', 'HHFG']"
1,60,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,18,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,45,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFFH', 'HFFG']"
1,88,0,1.0,0.9674905716180701,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,42,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFF', 'FFFG']"
1,86,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,43,0,1.0,0.8426049842298329,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,27,0,1.0,0.8176653739626438,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,78,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,50,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HFFF', 'FFFG']"
1,60,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'FFFH', 'FHFG']"
1,33,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHFF', 'HHFG']"
1,96,0,1.0,0.9388545698794984,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,56,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,89,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,73,0,1.0,0.9791880578299021,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,24,0,1.0,0.9056079456455165,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,87,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,28,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,97,0,1.0,0.9502058312852957,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'HHFG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,20,0,1.0,0.747188804859888,"['SFFH', 'HHFH', 'HFFH', 'FHFG']"
1,50,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,16,0,1.0,0.8502341582884777,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,94,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,30,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,21,0,1.0,0.8300415167526705,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,25,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HFFG']"
1,40,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,60,0,1.0,0.8300415167526705,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,79,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFF', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'HHHG']"
1,15,0,1.0,0.8814479033836181,"['SFHF', 'HFFF', 'HHFF', 'FHHG']"
1,50,0,0.0,0.0,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,82,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,52,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,85,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'FFHG']"
1,53,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,76,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FFHF', 'FFFG']"
1,44,0,1.0,0.8553586117313603,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,85,0,1.0,0.9445131481500655,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,66,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,88,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,87,0,1.0,0.9616943356035061,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,77,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
1,28,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'HFFF', 'HFFG']"
1,96,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'FHFG']"
1,67,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HFHF', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,79,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,30,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'HFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,43,0,1.0,0.9733217421754432,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,86,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHHG']"
1,76,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'FFFH', 'FHFG']"
1,46,0,1.0,0.9165572373164391,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,78,0,1.0,0.9588092525966956,"['SHFH', 'FHHH', 'FFHH', 'FFFG']"
1,81,0,1.0,0.9083329444789534,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,51,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFF', 'HFFG']"
1,54,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,30,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,6,0,1.0,0.7562227231210928,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,61,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,33,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHHF', 'HFHG']"
1,5,0,0.0,0.0,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,30,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFHF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,94,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FHHF', 'FFHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,40,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,26,0,1.0,0.8974819010978248,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,23,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,77,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,59,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FFFF', 'FHFG']"
1,45,0,1.0,0.8788035596734672,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,4,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,39,0,1.0,0.9473552137914398,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,20,0,1.0,0.837556937769312,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,34,0,1.0,0.9304302024748964,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,59,0,1.0,0.9502058312852957,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FHHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHH', 'FFFG']"
1,35,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,32,0,1.0,0.8426049842298329,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,76,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,77,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,16,0,1.0,0.9674905716180701,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,97,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,69,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'HHFG']"
1,40,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,32,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,71,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,52,0,1.0,0.8974819010978248,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,31,0,1.0,0.9332298921513504,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,48,0,1.0,0.9445131481500655,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,85,0,1.0,0.8127667407072335,"['SFHH', 'FHFH', 'FFHF', 'HFFG']"
1,97,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,22,0,1.0,0.8250687380258053,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,32,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFFH', 'FFFG']"
1,21,0,1.0,0.7887102894272789,"['SFFH', 'FHFF', 'HFFH', 'HFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'HFHG']"
1,12,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,26,0,1.0,0.9056079456455165,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,70,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,75,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHHF', 'HFFG']"
1,49,0,1.0,0.8553586117313603,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,96,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,63,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'FFFF', 'HFFG']"
1,35,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,44,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,18,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,46,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
