Temperature,Simulations,Return,Discounted Return,Map
1,45,0,1.0,0.8974819010978248,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,34,0,1.0,0.9332298921513504,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,54,0,1.0,0.9416796087056153,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,50,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,22,0,1.0,0.9056079456455165,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,84,0,1.0,0.90289112180858,"['SFFH', 'FHFH', 'HHFF', 'FFHG']"
1,3,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,56,0,1.0,0.8476834558136123,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,33,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,26,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,73,0,1.0,0.8947894553945313,"['SFHH', 'FHFH', 'FFFF', 'HHHG']"
1,92,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,100,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HHHF', 'HFHG']"
1,41,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'FHFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,54,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,58,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SHHH', 'FHFH', 'FHFF', 'FFFG']"
1,41,0,1.0,0.837556937769312,"['SHFF', 'FHFF', 'FFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,33,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'HHHG']"
1,27,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,31,0,1.0,0.9276389118674717,"['SFFF', 'HFFF', 'FHFH', 'FHFG']"
1,98,0,1.0,0.8974819010978248,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,72,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,20,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,86,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,66,0,1.0,0.7427123967299725,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,93,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HHFF', 'FFHG']"
1,95,0,1.0,0.9332298921513504,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,99,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,28,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HHFG']"
1,87,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,12,0,1.0,0.9588092525966956,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,79,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,59,0,1.0,0.9502058312852957,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,64,0,1.0,0.9791880578299021,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,68,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,54,0,1.0,0.9276389118674717,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,74,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,53,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,19,0,1.0,0.9220814271464737,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,34,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHHG']"
1,69,0,1.0,0.93603800616986,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,58,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'HFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,61,0,1.0,0.9445131481500655,"['SHFH', 'FFFH', 'HHFF', 'FFHG']"
1,8,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,37,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,71,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,40,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'FFFG']"
1,24,0,1.0,0.9704017769489168,"['SHHF', 'FHFH', 'FFFF', 'HFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFFF', 'FHHG']"
1,55,0,1.0,0.837556937769312,"['SHFF', 'FHHH', 'FFFF', 'FHHG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,22,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,47,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,36,0,1.0,0.8814479033836181,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,75,0,1.0,0.9110661429076764,"['SFHF', 'FFFF', 'HFFH', 'HHFG']"
1,18,0,0.0,0.0,"['SHFF', 'FHHF', 'FHFF', 'FFFG']"
1,73,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'HFFF', 'HHFG']"
1,41,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,74,0,1.0,0.9473552137914398,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,34,0,1.0,0.9138075656044898,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,30,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,37,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,13,0,1.0,0.8476834558136123,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,45,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,19,0,1.0,0.9530650263643888,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,19,0,1.0,0.803057341509771,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,99,0,1.0,0.9674905716180701,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,74,0,1.0,0.8006481694852418,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,37,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,65,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,18,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'HHFG']"
1,56,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,70,0,1.0,0.9559328248389055,"['SFHF', 'FHFH', 'FHHH', 'FFFG']"
1,77,0,1.0,0.8426049842298329,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,62,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'FFFH', 'HHFG']"
1,68,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,66,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,20,0,1.0,0.7539540549517295,"['SFFH', 'HHFF', 'FFHF', 'HHFG']"
1,52,0,1.0,0.9473552137914398,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,57,0,1.0,0.9220814271464737,"['SFFH', 'HFFH', 'FHFF', 'FHHG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,76,0,1.0,0.860513950810667,"['SFFF', 'HFHH', 'HFFH', 'FHFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFF', 'HHHG']"
1,17,0,1.0,0.90289112180858,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,71,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHHF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,22,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,67,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,28,0,1.0,0.8250687380258053,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,22,0,1.0,0.7562227231210928,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,38,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,97,0,1.0,0.9276389118674717,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,49,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHH', 'FFFG']"
1,34,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'HFHF', 'FFFG']"
1,16,0,1.0,0.8867604854519608,"['SFFF', 'FHFH', 'FFFF', 'HFFG']"
1,20,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,71,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,3,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HHFF', 'HFHG']"
1,12,0,1.0,0.8325391341551359,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,24,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,46,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,28,0,1.0,0.7910835400474212,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,61,0,1.0,0.9445131481500655,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,68,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,33,0,1.0,0.8201257512162927,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,86,0,1.0,0.9674905716180701,"['SFHF', 'HFHF', 'FFFF', 'HFHG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,91,0,1.0,0.7863441585589971,"['SHFH', 'FFFF', 'FFHF', 'HHHG']"
1,75,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'HFFF', 'HHHG']"
1,62,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,93,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,7,0,1.0,0.9220814271464737,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,79,0,1.0,0.884100203995605,"['SFFH', 'HFHH', 'FFFF', 'FFHG']"
1,46,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,65,0,1.0,0.9193151828650342,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,35,0,1.0,0.9165572373164391,"['SFFF', 'FHHF', 'FHHF', 'FHHG']"
1,74,0,1.0,0.9473552137914398,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,55,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
1,46,0,1.0,0.9559328248389055,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,21,0,1.0,0.8735386475474635,"['SFFF', 'FHHF', 'HHFF', 'FFHG']"
1,64,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,17,0,1.0,0.9588092525966956,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,39,0,1.0,0.9791880578299021,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,96,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,34,0,1.0,0.9276389118674717,"['SFHF', 'HFFF', 'HHHF', 'HHHG']"
1,46,0,1.0,0.7722956964947572,"['SFHF', 'FFFH', 'FHFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,52,0,1.0,0.9304302024748964,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,66,0,1.0,0.9110661429076764,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,11,0,1.0,0.8451404054461714,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,45,0,1.0,0.9056079456455165,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,74,0,1.0,0.9165572373164391,"['SHFF', 'FFFH', 'FFFF', 'HHHG']"
1,46,0,1.0,0.8761671489944468,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFH', 'HHFG']"
1,27,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,70,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,81,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,15,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFF', 'HFFG']"
1,31,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'HFFF', 'FHHG']"
1,65,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,42,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,30,0,1.0,0.9645880999032158,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,85,0,1.0,0.8894287717672626,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,32,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,90,0,1.0,0.8426049842298329,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,93,0,1.0,0.8894287717672626,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,96,0,1.0,0.9530650263643888,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,43,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FHFG']"
1,43,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'FHFG']"
1,86,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,96,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFH', 'HFFG']"
1,58,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,89,0,1.0,0.9530650263643888,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,92,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,99,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FHFG']"
1,31,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,1,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,72,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,76,0,1.0,0.9332298921513504,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,25,0,1.0,0.9674905716180701,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,77,0,1.0,0.9530650263643888,"['SHFF', 'FFFH', 'FHHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,27,0,1.0,0.8921050870283477,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,85,0,1.0,0.9332298921513504,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'HHFG']"
1,63,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,62,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,19,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFH', 'FFFG']"
1,66,0,1.0,0.8761671489944468,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHHF', 'FHHG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFH', 'HFFG']"
1,15,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFF', 'FFFG']"
1,26,0,1.0,0.9616943356035061,"['SFHF', 'HFHF', 'FFFH', 'FFFG']"
1,74,0,1.0,0.884100203995605,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,25,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,17,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'HHFF', 'FHHG']"
1,16,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FHHF', 'FFFG']"
1,63,0,1.0,0.9530650263643888,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,53,0,1.0,0.9645880999032158,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,64,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'HFHH', 'HFFG']"
1,94,0,1.0,0.8451404054461714,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,22,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,82,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,14,0,1.0,0.9304302024748964,"['SFHF', 'FFFF', 'FHFF', 'HFFG']"
1,60,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHFF', 'HHFG']"
1,31,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,37,0,1.0,0.9083329444789534,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,77,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,96,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,64,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,83,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,89,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,1,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FFFG']"
1,43,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FFHH', 'FFFG']"
1,31,0,1.0,0.8947894553945313,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,66,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,95,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,39,0,1.0,0.9388545698794984,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,73,0,1.0,0.9138075656044898,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,25,0,1.0,0.857932408958235,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,15,0,1.0,0.9445131481500655,"['SHFF', 'FFFH', 'FFFH', 'FFFG']"
1,62,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,52,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,64,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'HHHF', 'FFFG']"
1,34,0,1.0,0.9821344612135428,"['SHHF', 'FHHH', 'FFFH', 'FFFG']"
1,73,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,89,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'HHFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHFF', 'FHFG']"
1,94,0,1.0,0.776950406379376,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,60,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,3,0,0.0,0.0,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,45,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SHFF', 'FHHF', 'FFFF', 'FFFG']"
1,14,0,1.0,0.7562227231210928,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,90,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,22,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9083329444789534,"['SFFH', 'FHHH', 'FFFF', 'HFFG']"
1,51,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,96,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'FHFG']"
1,37,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'FHFG']"
1,62,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,17,0,1.0,0.9588092525966956,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,92,0,1.0,0.8502341582884777,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,27,0,1.0,0.7910835400474212,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,74,0,1.0,0.8709180316048211,"['SFHF', 'FFHF', 'HFFH', 'FHFG']"
1,76,0,1.0,0.9388545698794984,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,46,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HHFF', 'HHHG']"
1,82,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HHFF', 'HFFG']"
1,82,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,21,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,61,0,1.0,0.90289112180858,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,22,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,79,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,63,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,87,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,79,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
