Temperature,Simulations,Return,Discounted Return,Map
1,3,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,63,0,1.0,0.8683052775100066,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,65,0,1.0,0.9530650263643888,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,29,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FFFF', 'FFHG']"
1,66,0,1.0,0.9110661429076764,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,17,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FHFH', 'HFFG']"
1,23,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,70,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,48,0,1.0,0.8657003616774767,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFF', 'HFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,59,0,1.0,0.9248559951318693,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,30,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,42,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,95,0,1.0,0.9704017769489168,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,69,0,1.0,0.9762504936564125,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFF', 'HHHG']"
1,35,0,1.0,0.9220814271464737,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,52,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,31,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'HHFF', 'FFFG']"
1,50,0,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,79,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HFFG']"
1,55,0,1.0,0.8426049842298329,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,31,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,31,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFFF', 'HFFG']"
1,67,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,50,0,1.0,0.8709180316048211,"['SFHF', 'HFFF', 'HHHF', 'HHHG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,38,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,53,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,61,0,1.0,0.8527925358961662,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'HFFG']"
1,26,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,43,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,19,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,77,0,1.0,0.9502058312852957,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,90,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,33,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,66,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,99,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,43,0,1.0,0.8814479033836181,"['SFFH', 'FFHF', 'FFFF', 'HFHG']"
1,77,0,1.0,0.9138075656044898,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,22,0,1.0,0.8250687380258053,"['SFHF', 'HFFF', 'HHFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,89,0,1.0,0.8250687380258053,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,97,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,35,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,71,0,1.0,0.8250687380258053,"['SFHH', 'HFHH', 'HFFF', 'HHHG']"
1,27,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HFHG']"
1,55,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FHFG']"
1,52,0,1.0,0.90289112180858,"['SFFF', 'HHFH', 'FHFF', 'FFHG']"
1,58,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,97,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHHF', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,29,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFHG']"
1,96,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,18,0,1.0,0.9674905716180701,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,29,0,1.0,0.8054737627981655,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,82,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,34,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,54,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,12,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,38,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,40,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,39,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'FHHF', 'FFFG']"
1,34,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,51,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,53,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFF', 'FHHG']"
1,95,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,71,0,1.0,0.9645880999032158,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,93,0,1.0,0.9193151828650342,"['SFHH', 'HFFH', 'HHFF', 'FFFG']"
1,55,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,16,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,45,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,17,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,46,0,1.0,0.9502058312852957,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,98,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,20,0,1.0,0.9248559951318693,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,34,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'FHFG']"
1,47,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,96,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,56,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,37,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,47,0,1.0,0.8527925358961662,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,25,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHFG']"
1,43,0,1.0,0.8054737627981655,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,44,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,87,0,1.0,0.9674905716180701,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,37,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'FHHF', 'FFHG']"
1,36,0,1.0,0.767668872977057,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,100,0,1.0,0.884100203995605,"['SFHH', 'FFFH', 'HHFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFH', 'FFFG']"
1,34,0,1.0,0.9276389118674717,"['SFFH', 'FFFF', 'FHFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,30,0,1.0,0.9332298921513504,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,43,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,67,0,1.0,0.9645880999032158,"['SHFH', 'FFHH', 'FFHH', 'FFFG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,66,0,1.0,0.9304302024748964,"['SHHH', 'FFFF', 'FHHF', 'HHHG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,75,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'FFFF', 'HHFG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,57,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,39,0,1.0,0.8947894553945313,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,64,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,90,0,1.0,0.798246224976786,"['SFFF', 'FHHH', 'FFFH', 'HHFG']"
1,71,0,1.0,0.9791880578299021,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'HHHG']"
1,29,0,1.0,0.8527925358961662,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,29,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'HHFG']"
1,37,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HHFF', 'FHHG']"
1,42,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,62,0,1.0,0.985089730404757,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFHF', 'HFHH', 'HFFG']"
1,36,0,1.0,0.9083329444789534,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,25,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HHHG']"
1,49,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,61,0,1.0,0.9056079456455165,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,53,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HHFF', 'FHFG']"
1,42,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,29,0,1.0,0.8947894553945313,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,23,0,1.0,0.9220814271464737,"['SFFH', 'FHFH', 'FFHF', 'FFFG']"
1,7,0,1.0,0.8250687380258053,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,95,0,1.0,0.9001824484431542,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,51,0,1.0,0.9588092525966956,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,74,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,58,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,56,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,61,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,88,0,1.0,0.860513950810667,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,89,0,1.0,0.9304302024748964,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,14,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,68,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,42,0,1.0,0.8867604854519608,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,26,0,1.0,0.9110661429076764,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,18,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHFF', 'HFFG']"
1,88,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,96,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,17,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,66,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FFFH', 'FFFG']"
1,95,0,1.0,0.798246224976786,"['SHFF', 'FHHH', 'FFFF', 'FFHG']"
1,79,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HHFH', 'HHFG']"
1,3,0,1.0,0.93603800616986,"['SFFF', 'FHFF', 'HFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,58,0,1.0,0.8894287717672626,"['SFFH', 'FFHH', 'HFFH', 'FHFG']"
1,69,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,72,0,1.0,0.9388545698794984,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'HHFG']"
1,67,0,1.0,0.8476834558136123,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'FFFH', 'FFFG']"
1,59,0,1.0,0.8947894553945313,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,98,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'HHFF', 'HHHG']"
1,24,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,57,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,17,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,26,0,1.0,0.8527925358961662,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FHFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,55,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,38,0,1.0,0.9388545698794984,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,100,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,53,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,27,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'FFFF', 'FFHG']"
1,71,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,17,0,1.0,0.9304302024748964,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,83,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,74,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'FHFG']"
1,76,0,1.0,0.9220814271464737,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,63,0,1.0,0.9674905716180701,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,52,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,78,0,1.0,0.9416796087056153,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,40,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,15,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,51,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,93,0,1.0,0.7746195551602378,"['SFHF', 'HFHH', 'HFFF', 'FFHG']"
1,24,0,0.0,0.0,"['SFHF', 'FFHF', 'FHHH', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
1,12,0,1.0,0.884100203995605,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,69,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,33,0,1.0,0.9110661429076764,"['SFFF', 'FFHF', 'FFHF', 'HHHG']"
1,97,0,1.0,0.9791880578299021,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,96,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,39,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,55,0,1.0,0.9276389118674717,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,10,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'FHHF', 'FHFG']"
1,48,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,46,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'HHHG']"
1,31,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,8,0,1.0,0.767668872977057,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,64,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,38,0,1.0,0.8657003616774767,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,85,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,34,0,1.0,0.8761671489944468,"['SFHH', 'FFHH', 'HFHH', 'FFFG']"
1,16,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,25,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,69,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,43,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'FHHH', 'FFHH', 'FFFG']"
1,93,0,1.0,0.7539540549517295,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,75,0,1.0,0.985089730404757,"['SFHH', 'FHHF', 'FFFH', 'FFFG']"
1,38,0,1.0,0.9220814271464737,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,85,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FFHH', 'FFFG']"
1,49,0,1.0,0.9674905716180701,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,66,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'FFFF', 'FFHG']"
1,74,0,1.0,0.9165572373164391,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFH', 'FHFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,17,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,34,0,1.0,0.9193151828650342,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
1,91,0,1.0,0.8735386475474635,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,65,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,46,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,83,0,1.0,0.9473552137914398,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,60,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,93,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,24,0,1.0,0.9332298921513504,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,54,0,1.0,0.767668872977057,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,37,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,55,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,43,0,1.0,0.9304302024748964,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,42,0,1.0,0.9588092525966956,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,65,0,1.0,0.9616943356035061,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,19,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,72,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFFF', 'FFFG']"
1,71,0,1.0,0.9733217421754432,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'FHFF', 'HHFG']"
1,17,0,1.0,0.9083329444789534,"['SFFF', 'FFHF', 'FHHF', 'FHFG']"
1,7,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'FFHF', 'FFFG']"
1,65,0,1.0,0.9248559951318693,"['SFFH', 'FFFF', 'FHFH', 'HHFG']"
1,93,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFH', 'FHFG']"
1,26,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'FHFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,69,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FHHF', 'HHHG']"
1,44,0,1.0,0.9388545698794984,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,24,0,1.0,0.8527925358961662,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,45,0,1.0,0.9083329444789534,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,30,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,99,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'HFHF', 'HHHG']"
1,54,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,69,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,11,0,1.0,0.8921050870283477,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,52,0,1.0,0.9388545698794984,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,53,0,1.0,0.9083329444789534,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,53,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'FHHF', 'FHHG']"
1,85,0,1.0,0.9445131481500655,"['SHHF', 'FFHH', 'HFFF', 'FFFG']"
