Temperature,Simulations,Return,Discounted Return,Map
1,22,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,54,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'HFFF', 'FHFG']"
1,82,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,51,0,1.0,0.9762504936564125,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,31,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,26,0,1.0,0.8006481694852418,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,13,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,59,0,1.0,0.9193151828650342,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,97,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,35,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHHG']"
1,46,0,1.0,0.8553586117313603,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHHG']"
1,71,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'FHFG']"
1,39,0,1.0,0.9473552137914398,"['SHHF', 'FHFH', 'FFHH', 'FFFG']"
1,26,0,1.0,0.8974819010978248,"['SHHF', 'FFHF', 'FHHH', 'FFFG']"
1,77,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HHFH', 'FFFG']"
1,65,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,49,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,94,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'HHFG']"
1,67,0,1.0,0.9704017769489168,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,61,0,1.0,0.9473552137914398,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,89,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,76,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,39,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FHFG']"
1,98,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,87,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,63,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'HHHF', 'FHHG']"
1,81,0,1.0,0.835044266956004,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,62,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFF', 'HFHG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,54,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,31,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,30,0,1.0,0.9791880578299021,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,47,0,1.0,0.9165572373164391,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,38,0,1.0,0.776950406379376,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFH', 'HHFG']"
1,38,0,1.0,0.9616943356035061,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,87,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'FFFF', 'FFHG']"
1,15,0,1.0,0.9110661429076764,"['SFFF', 'FHFF', 'FFFF', 'HHFG']"
1,37,0,1.0,0.9110661429076764,"['SHFF', 'FHHH', 'FFFF', 'HFFG']"
1,86,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'HHFF', 'FFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,23,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,43,0,1.0,0.9704017769489168,"['SHFF', 'FFHF', 'FFFF', 'HFFG']"
1,39,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,34,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HFHG']"
1,43,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,85,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,94,0,1.0,0.9791880578299021,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,19,0,1.0,0.985089730404757,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,72,0,1.0,0.93603800616986,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,48,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,95,0,1.0,0.9445131481500655,"['SFFH', 'FFHF', 'HFHF', 'HFFG']"
1,67,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,50,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,52,0,1.0,0.8814479033836181,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,27,0,1.0,0.7539540549517295,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,48,0,1.0,0.9704017769489168,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,11,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'HFFF', 'FFHG']"
1,100,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,68,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,15,0,1.0,0.8476834558136123,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,46,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,64,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HHFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'HHFG']"
1,57,0,1.0,0.9530650263643888,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,55,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'HFFF', 'HHFG']"
1,11,0,1.0,0.9110661429076764,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,34,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,62,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,14,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'HFFF', 'FHFG']"
1,78,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,61,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,49,0,1.0,0.7607805594527743,"['SFHF', 'FHFF', 'FHFH', 'FFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,31,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,52,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,42,0,1.0,0.9332298921513504,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFHG']"
1,71,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFH', 'FFFG']"
1,26,0,1.0,0.79346393184295,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,27,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HHFG']"
1,38,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,38,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'HHFF', 'HHFG']"
1,70,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,10,0,1.0,0.7792882711929549,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,42,0,1.0,0.9220814271464737,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,20,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'FHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,45,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'HFHG']"
1,37,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,82,0,1.0,0.798246224976786,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'FHFG']"
1,86,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,43,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,66,0,1.0,0.9674905716180701,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,45,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,45,0,1.0,0.8814479033836181,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,19,0,1.0,0.8735386475474635,"['SFFF', 'HFFH', 'HHFH', 'HFFG']"
1,42,0,1.0,0.837556937769312,"['SFFF', 'HFFH', 'FHFH', 'HFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHF', 'HFFG']"
1,86,0,1.0,0.9416796087056153,"['SHFH', 'FFHF', 'HFFF', 'HHFG']"
1,51,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,57,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,36,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,62,0,1.0,0.860513950810667,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,25,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,15,0,0.0,0.0,"['SHFH', 'FFHF', 'FHHF', 'FFFG']"
1,63,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'FHFH', 'FHFG']"
1,75,0,1.0,0.9645880999032158,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,87,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FHFF', 'FFFG']"
1,36,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,43,0,1.0,0.93603800616986,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHFF', 'FHHG']"
1,49,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,70,0,1.0,0.9733217421754432,"['SHHF', 'FHFF', 'FFFF', 'HFFG']"
1,11,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHFG']"
1,9,0,1.0,0.8476834558136123,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,34,0,1.0,0.747188804859888,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,16,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,53,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,45,0,1.0,0.9083329444789534,"['SHHH', 'FHHH', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,90,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,33,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,69,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,33,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,75,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHHF', 'FHHG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,86,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,16,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FHFF', 'FFHG']"
1,60,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,4,0,1.0,0.8078974551636565,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,100,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,77,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,66,0,1.0,0.9674905716180701,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,42,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHF', 'HFFG']"
1,94,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,81,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,9,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,30,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHFF', 'HHFG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,26,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'HHFF', 'FHFG']"
1,85,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,43,0,1.0,0.8127667407072335,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,85,0,1.0,0.9616943356035061,"['SFFH', 'FHHF', 'FFFF', 'FFHG']"
1,98,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FHFF', 'FHHG']"
1,71,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,93,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,84,0,0.0,0.0,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FHFH', 'FHFG']"
1,75,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,81,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFHF', 'HFFG']"
1,39,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,47,0,1.0,0.8476834558136123,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,57,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,42,0,1.0,0.9220814271464737,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,22,0,1.0,0.8553586117313603,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHHG']"
1,81,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,22,0,1.0,0.9083329444789534,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,11,0,1.0,0.8735386475474635,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,49,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,71,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,41,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFF', 'FFFG']"
1,11,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,91,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,65,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FFHG']"
1,36,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FHFF', 'HHFG']"
1,86,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,94,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,89,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,45,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,36,0,1.0,0.776950406379376,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,50,0,1.0,0.8974819010978248,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,27,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,70,0,1.0,0.9276389118674717,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,78,0,1.0,0.7607805594527743,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,43,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'FFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,87,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,34,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,98,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,59,0,1.0,0.9588092525966956,"['SFHH', 'FFHH', 'FHHF', 'FFFG']"
1,55,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FHFG']"
1,15,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FHHF', 'FHHG']"
1,35,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,100,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FFHF', 'FFFG']"
1,19,0,1.0,0.7562227231210928,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
1,99,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,23,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,29,0,1.0,0.9276389118674717,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,89,0,1.0,0.8814479033836181,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,67,0,1.0,0.9616943356035061,"['SFHF', 'FHHF', 'FFFH', 'HFFG']"
1,48,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FHHF', 'FFFG']"
1,34,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,4,0,1.0,0.7722956964947572,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,91,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,80,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,34,0,1.0,0.9704017769489168,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,99,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,7,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,44,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,99,0,1.0,0.9674905716180701,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,5,0,1.0,0.8201257512162927,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
1,36,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHHG']"
1,67,0,1.0,0.8426049842298329,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,81,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,18,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,81,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,60,0,1.0,0.9445131481500655,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,28,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FHHF', 'FHHG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,90,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,54,0,1.0,0.9083329444789534,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHHG']"
1,38,0,1.0,0.8657003616774767,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,76,0,1.0,0.9559328248389055,"['SHFF', 'FHHF', 'FFFH', 'FHFG']"
1,33,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,26,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'HFFF', 'HHFG']"
1,50,0,1.0,0.93603800616986,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,99,0,1.0,0.8709180316048211,"['SFHH', 'FHFH', 'FFFH', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'FHHF', 'FFFG']"
1,78,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,55,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,50,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'FHHG']"
1,95,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,48,0,1.0,0.798246224976786,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,74,0,1.0,0.8867604854519608,"['SFFH', 'HHFH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,60,0,1.0,0.8894287717672626,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,91,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,50,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,56,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,60,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FHFH', 'FFFG']"
