Temperature,Simulations,Return,Discounted Return,Map
1,37,0,1.0,0.9559328248389055,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,27,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,98,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,70,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,29,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFFG']"
1,99,0,1.0,0.9588092525966956,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,25,0,0.0,0.0,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,67,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,34,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,82,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,37,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'HHFG']"
1,65,0,1.0,0.9502058312852957,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,75,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,53,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,56,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,47,0,1.0,0.9248559951318693,"['SFFH', 'HFHF', 'FFHH', 'HFFG']"
1,85,0,1.0,0.7653658663581259,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,67,0,1.0,0.9473552137914398,"['SHHH', 'FHFF', 'FFFF', 'FHFG']"
1,13,0,1.0,0.7792882711929549,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,95,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,44,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'HFFH', 'HHFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,31,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,50,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,22,0,1.0,0.9138075656044898,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HHHG']"
1,70,0,1.0,0.8103284404851119,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,23,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,56,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,41,0,1.0,0.9165572373164391,"['SHHF', 'FFHF', 'FHHH', 'FFFG']"
1,85,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HFHF', 'FHHG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HHFG']"
1,86,0,1.0,0.9001824484431542,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,54,0,1.0,0.9821344612135428,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,90,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,74,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,96,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HFFF', 'HFFG']"
1,26,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,90,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,64,0,1.0,0.985089730404757,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,27,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,59,0,1.0,0.767668872977057,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,85,0,1.0,0.9248559951318693,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,98,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FHFF', 'HFFG']"
1,34,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'HFFG']"
1,66,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'FHHG']"
1,60,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,72,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,33,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,38,0,1.0,0.8683052775100066,"['SFFH', 'HFHF', 'HFFF', 'HFFG']"
1,63,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFHG']"
1,51,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,96,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHFF', 'HHHG']"
1,54,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'FHFH', 'FFFG']"
1,85,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,57,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,95,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFH', 'FFFG']"
1,72,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'FFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,47,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,83,0,1.0,0.884100203995605,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,34,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HHHG']"
1,94,0,1.0,0.8683052775100066,"['SFHH', 'HFHH', 'HFFF', 'FHHG']"
1,23,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,73,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'HFFG']"
1,39,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,36,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,78,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFF', 'HFHG']"
1,55,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'HHFG']"
1,50,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'HHFF', 'HHHG']"
1,68,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,17,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,68,0,1.0,0.9388545698794984,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,16,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,90,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,17,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,79,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HHFF', 'FHHG']"
1,54,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,48,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,70,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,18,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,70,0,1.0,0.9473552137914398,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,94,0,1.0,0.9704017769489168,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,10,0,1.0,0.7887102894272789,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,88,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,21,0,1.0,0.8683052775100066,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,96,0,1.0,0.9445131481500655,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,78,0,1.0,0.9588092525966956,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'FHHG']"
1,56,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,70,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'HFFF', 'HHFG']"
1,41,0,1.0,0.8451404054461714,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,78,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFFH', 'FFFG']"
1,24,0,1.0,0.8735386475474635,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'FHFG']"
1,93,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'FHHH', 'FFFG']"
1,35,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,48,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,28,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,70,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'FHFG']"
1,39,0,1.0,0.8451404054461714,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,97,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,37,0,1.0,0.9762504936564125,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,73,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,31,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HHFG']"
1,95,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,79,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,19,0,1.0,0.9165572373164391,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,15,0,1.0,0.8921050870283477,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,86,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HHFH', 'HFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,90,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'FFHF', 'FFFG']"
1,90,0,1.0,0.8201257512162927,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,33,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FHFG']"
1,96,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,64,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHHF', 'FFHG']"
1,59,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,50,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,27,0,1.0,0.8275513922024125,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,30,0,1.0,0.9445131481500655,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,77,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,72,0,1.0,0.9645880999032158,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHH', 'FFFG']"
1,27,0,1.0,0.8006481694852418,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,43,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,91,0,1.0,0.90289112180858,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,21,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,31,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHH', 'FHHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFFG']"
1,72,0,1.0,0.9416796087056153,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,41,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HHFH', 'HFFG']"
1,91,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,60,0,1.0,0.9559328248389055,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,37,0,1.0,0.9704017769489168,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,57,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,17,0,1.0,0.78398512608332,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,40,0,1.0,0.8152123778407558,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,35,0,1.0,0.9056079456455165,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,96,0,1.0,0.9193151828650342,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,98,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,32,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,18,0,1.0,0.9588092525966956,"['SHFF', 'FFFH', 'FFFH', 'FFFG']"
1,84,0,1.0,0.9220814271464737,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
1,70,0,1.0,0.9502058312852957,"['SHFH', 'FFHH', 'HFFF', 'FFFG']"
1,63,0,1.0,0.9530650263643888,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,94,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HHHG']"
1,40,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,85,0,1.0,0.9083329444789534,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,99,0,1.0,0.93603800616986,"['SHFF', 'FFFH', 'HHFH', 'HHFG']"
1,48,0,1.0,0.9304302024748964,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHF', 'HFFG']"
1,35,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'HFFH', 'HFFG']"
1,74,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,30,0,1.0,0.8006481694852418,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,48,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,49,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHFG']"
1,85,0,1.0,0.9733217421754432,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,70,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,70,0,1.0,0.9416796087056153,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,38,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,44,0,1.0,0.8325391341551359,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,53,0,1.0,0.9056079456455165,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,87,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9530650263643888,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,20,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,65,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,65,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,36,0,1.0,0.9674905716180701,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,7,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,77,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,60,0,1.0,0.9530650263643888,"['SFFH', 'HFHF', 'HFFF', 'FHFG']"
1,79,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,13,0,1.0,0.9276389118674717,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,26,0,1.0,0.9056079456455165,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,92,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FHFF', 'FFFG']"
1,48,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,20,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'HFFF', 'HFFG']"
1,12,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,58,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,66,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,34,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,94,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFHF', 'HFFG']"
1,84,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,8,0,1.0,0.837556937769312,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FFFG']"
1,12,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,35,0,1.0,0.9248559951318693,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,99,0,1.0,0.8300415167526705,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,37,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,70,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HFHF', 'HFHG']"
1,90,0,1.0,0.9445131481500655,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,15,0,1.0,0.8867604854519608,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,99,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,76,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,66,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,47,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,9,0,1.0,0.9056079456455165,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,18,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,47,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,83,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,43,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9704017769489168,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,63,0,1.0,0.9559328248389055,"['SHFF', 'FFFH', 'FFFF', 'FFHG']"
1,48,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HFFG']"
1,60,0,1.0,0.9388545698794984,"['SFFH', 'FHHF', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9001824484431542,"['SFFH', 'FFHF', 'FFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFH', 'HFFG']"
1,14,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFF', 'FFFG']"
1,74,0,1.0,0.8426049842298329,"['SFHH', 'HFHH', 'HFFF', 'FHHG']"
1,93,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,26,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,10,0,1.0,0.9332298921513504,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,70,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,67,0,1.0,0.9674905716180701,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,97,0,1.0,0.9388545698794984,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,52,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,23,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,92,0,1.0,0.8761671489944468,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,46,0,1.0,0.8400771692771434,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,27,0,1.0,0.8054737627981655,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,21,0,1.0,0.985089730404757,"['SFFF', 'FHHH', 'FFFH', 'FFFG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,97,0,1.0,0.9559328248389055,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,62,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FHFH', 'HFFG']"
1,16,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFFF', 'FFFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,72,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,42,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,99,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,31,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FHFF', 'HFFG']"
1,43,0,1.0,0.8921050870283477,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,29,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,16,0,1.0,0.8103284404851119,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,58,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,56,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,59,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,92,0,1.0,0.9056079456455165,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,85,0,1.0,0.9645880999032158,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHHF', 'HFHG']"
1,79,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,34,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HHHF', 'HHFG']"
1,55,0,1.0,0.8683052775100066,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,65,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,93,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,44,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
