Temperature,Simulations,Return,Discounted Return,Map
1,64,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'FFFF', 'HFFG']"
1,84,0,1.0,0.9674905716180701,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,81,0,1.0,0.8426049842298329,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,56,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,37,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,86,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,28,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,91,0,1.0,0.9588092525966956,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,32,0,1.0,0.9445131481500655,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,90,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,74,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,80,0,1.0,0.9616943356035061,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'FFFF', 'FFHG']"
1,38,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,15,0,0.0,0.0,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,98,0,1.0,0.7863441585589971,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,91,0,1.0,0.8657003616774767,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,40,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,83,0,1.0,0.8761671489944468,"['SFHF', 'HFHH', 'FFFF', 'FFHG']"
1,66,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHFG']"
1,47,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,36,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,96,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFH', 'HHFG']"
1,70,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'HFFH', 'HHFG']"
1,87,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHF', 'HFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,62,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,72,0,1.0,0.9445131481500655,"['SFHH', 'FFHH', 'HFFH', 'FFFG']"
1,47,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,67,0,1.0,0.884100203995605,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,45,0,1.0,0.7449472384453084,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,96,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HFFG']"
1,93,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,34,0,1.0,0.9645880999032158,"['SHHF', 'FFHH', 'FFFF', 'FFHG']"
1,64,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,36,0,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,76,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HFHF', 'HFFG']"
1,44,0,1.0,0.985089730404757,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,57,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFF', 'FHHG']"
1,65,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,78,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,92,0,1.0,0.9165572373164391,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,23,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,70,0,1.0,0.9645880999032158,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,71,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,36,0,1.0,0.8921050870283477,"['SHFF', 'FFFH', 'HFFF', 'FFHG']"
1,20,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FFFG']"
1,56,0,1.0,0.8631032605924442,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,63,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FFFF', 'HHHG']"
1,69,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,76,0,1.0,0.90289112180858,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,95,0,1.0,0.8006481694852418,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,82,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFH', 'HFFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,16,0,1.0,0.8974819010978248,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,33,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,57,0,1.0,0.8894287717672626,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,47,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,79,0,1.0,0.8527925358961662,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,97,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HHHF', 'HHFG']"
1,5,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFFG']"
1,98,0,1.0,0.9110661429076764,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,73,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFHH', 'FFFG']"
1,45,0,1.0,0.9165572373164391,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,61,0,1.0,0.9616943356035061,"['SHHF', 'FFHH', 'HFFF', 'HFFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,21,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,36,0,1.0,0.9001824484431542,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,55,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,57,0,1.0,0.9056079456455165,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,42,0,1.0,0.9588092525966956,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,42,0,1.0,0.9332298921513504,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,44,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HHHF', 'HHHG']"
1,70,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,70,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,55,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'HFHH', 'HFFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,12,0,1.0,0.8788035596734672,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,44,0,1.0,0.8152123778407558,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'HFHF', 'FFFG']"
1,13,0,1.0,0.9445131481500655,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,14,0,1.0,0.7539540549517295,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,7,0,1.0,0.7584982177744161,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,47,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,36,0,1.0,0.9001824484431542,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,11,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,9,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,68,0,1.0,0.9193151828650342,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,52,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,74,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,65,0,1.0,0.9559328248389055,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,96,0,1.0,0.9416796087056153,"['SHHF', 'FFHH', 'FHFH', 'FFFG']"
1,77,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFFF', 'FFHG']"
1,38,0,1.0,0.8683052775100066,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,76,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,15,0,0.0,0.0,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,71,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,62,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,61,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,75,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,56,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,36,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,58,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,86,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,26,0,1.0,0.9445131481500655,"['SHFH', 'FFHH', 'FFFF', 'FFHG']"
1,46,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HHFG']"
1,87,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FFFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,12,0,1.0,0.8006481694852418,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,63,0,1.0,0.93603800616986,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,45,0,1.0,0.8814479033836181,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,45,0,1.0,0.8709180316048211,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,64,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,14,0,1.0,0.78398512608332,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,78,0,1.0,0.9416796087056153,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,100,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,31,0,1.0,0.9083329444789534,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,55,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,27,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'HHHF', 'HHHG']"
1,53,0,1.0,0.9276389118674717,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,61,0,1.0,0.8426049842298329,"['SHFH', 'FHHH', 'FFFF', 'FHHG']"
1,47,0,1.0,0.8300415167526705,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,18,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,14,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,32,0,1.0,0.8735386475474635,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,46,0,0.0,0.0,"['SFHH', 'HFFH', 'HFHH', 'HFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,49,0,1.0,0.9110661429076764,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'FFHG']"
1,24,0,1.0,0.9388545698794984,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,88,0,1.0,0.7699788094052729,"['SHHH', 'FFFH', 'FHFF', 'HFHG']"
1,38,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'FHFG']"
1,92,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,67,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,63,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,21,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'FHFG']"
1,67,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,44,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFF', 'HHFG']"
1,55,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,30,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,46,0,1.0,0.9616943356035061,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9001824484431542,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,22,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,91,0,1.0,0.9416796087056153,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,72,0,1.0,0.9704017769489168,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,10,0,1.0,0.9110661429076764,"['SFFH', 'FHFF', 'FFFF', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,30,0,1.0,0.8631032605924442,"['SFFH', 'FFFF', 'FHFH', 'FHFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'HFFG']"
1,75,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'HFFF', 'FFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,76,0,1.0,0.8709180316048211,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,43,0,1.0,0.9473552137914398,"['SFFH', 'HFHH', 'HFFH', 'HFFG']"
1,33,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,69,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFFF', 'FHHG']"
1,41,0,1.0,0.8103284404851119,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,71,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,74,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,77,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,70,0,1.0,0.857932408958235,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,72,0,1.0,0.985089730404757,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,48,0,1.0,0.9110661429076764,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'HFFG']"
1,67,0,1.0,0.93603800616986,"['SHFH', 'FFHH', 'FFHF', 'FFFG']"
1,28,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,90,0,1.0,0.9530650263643888,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,78,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,73,0,1.0,0.9473552137914398,"['SHHF', 'FFFF', 'FHHH', 'FFFG']"
1,26,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,76,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,44,0,1.0,0.8325391341551359,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,51,0,1.0,0.9220814271464737,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,50,0,1.0,0.8921050870283477,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFH', 'HHFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,55,0,1.0,0.9473552137914398,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,46,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FHFF', 'HFFG']"
1,46,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'HHHG']"
1,84,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,13,0,1.0,0.8814479033836181,"['SFHH', 'HFFF', 'HFHF', 'FFFG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,89,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,20,0,0.0,0.0,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,57,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'FFFG']"
1,70,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'FFFH', 'HHFG']"
1,29,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,96,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,37,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,71,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HHFF', 'FHFG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,62,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,74,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'HFFG']"
1,48,0,1.0,0.857932408958235,"['SHHF', 'FFHH', 'HFFF', 'HFFG']"
1,67,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HHFG']"
1,54,0,1.0,0.9445131481500655,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,76,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,77,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HFFH', 'HHFG']"
1,62,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,52,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,18,0,1.0,0.7516921927868743,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,62,0,1.0,0.8974819010978248,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,97,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,66,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,29,0,1.0,0.798246224976786,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,58,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,32,0,1.0,0.8006481694852418,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,12,0,1.0,0.8054737627981655,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,69,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,78,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,6,0,1.0,0.8867604854519608,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,94,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,70,0,1.0,0.9083329444789534,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,78,0,1.0,0.9473552137914398,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,46,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,32,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,42,0,1.0,0.8006481694852418,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9110661429076764,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,23,0,1.0,0.9674905716180701,"['SHHH', 'FHFH', 'FFFH', 'FFFG']"
1,85,0,1.0,0.8502341582884777,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,13,0,1.0,0.9559328248389055,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,27,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'HHHF', 'FHHG']"
1,83,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,46,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,93,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,45,0,1.0,0.9304302024748964,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'FFFG']"
1,25,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFF', 'FFHG']"
1,81,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,36,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'FHFH', 'HHFG']"
1,28,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,81,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'HHFH', 'HFFG']"
1,73,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,98,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'FHHF', 'FHFF', 'FFFG']"
1,79,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,80,0,1.0,0.9733217421754432,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,34,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,67,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,54,0,1.0,0.7887102894272789,"['SHHH', 'FHFH', 'FFFH', 'FHFG']"
1,21,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
