Temperature,Simulations,Return,Discounted Return,Map
1,29,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,96,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,74,0,1.0,0.9588092525966956,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,91,0,1.0,0.985089730404757,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,20,0,1.0,0.9193151828650342,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,68,0,1.0,0.9416796087056153,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FHFF', 'FFFG']"
1,75,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,62,0,1.0,0.8152123778407558,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,60,0,1.0,0.8250687380258053,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,91,0,1.0,0.9138075656044898,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,55,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,12,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HHFF', 'HHHG']"
1,79,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,42,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'FHFH', 'FFFG']"
1,94,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,22,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9559328248389055,"['SHHH', 'FHFF', 'FHFF', 'FFFG']"
1,86,0,1.0,0.9110661429076764,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,23,0,1.0,0.7494371162085136,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,7,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,27,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,11,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,91,0,1.0,0.9588092525966956,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,37,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,62,0,1.0,0.9165572373164391,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,42,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,75,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,68,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,34,0,1.0,0.884100203995605,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,11,0,1.0,0.9001824484431542,"['SFFF', 'HFHF', 'FHHF', 'FHHG']"
1,54,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,95,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,78,0,1.0,0.9445131481500655,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,100,0,1.0,0.8761671489944468,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,76,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,7,0,1.0,0.8947894553945313,"['SFFF', 'FFHF', 'FFFF', 'FHHG']"
1,76,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,16,0,1.0,0.8250687380258053,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,48,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FFFH', 'HFFG']"
1,38,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,34,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HHHG']"
1,44,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'HHFF', 'HFHG']"
1,70,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,19,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'FFFF', 'HHFG']"
1,52,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,93,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,76,0,1.0,0.8176653739626438,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,91,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'HFHG']"
1,63,0,1.0,0.9762504936564125,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,79,0,1.0,0.8553586117313603,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,19,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,48,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHH', 'HFFG']"
1,84,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHHG']"
1,92,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,84,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFFF', 'FFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,43,0,1.0,0.9445131481500655,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,61,0,1.0,0.9220814271464737,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,84,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,96,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,42,0,1.0,0.8325391341551359,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,50,0,1.0,0.9332298921513504,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,29,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFFG']"
1,77,0,1.0,0.8527925358961662,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,86,0,1.0,0.9332298921513504,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,11,0,1.0,0.7516921927868743,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,67,0,1.0,0.9416796087056153,"['SFHH', 'FHFF', 'FFFF', 'HFHG']"
1,47,0,1.0,0.7427123967299725,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,82,0,1.0,0.8451404054461714,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,96,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'FFFF', 'FFFG']"
1,32,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,33,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HFHG']"
1,59,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFHH', 'FFFG']"
1,21,0,1.0,0.884100203995605,"['SFHF', 'FFFH', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'FHFH', 'HHFG']"
1,97,0,1.0,0.9416796087056153,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,22,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,82,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,53,0,1.0,0.7699788094052729,"['SFHF', 'HFHF', 'FFFF', 'FHHG']"
1,40,0,1.0,0.8974819010978248,"['SFFH', 'FHHF', 'FHHH', 'FFFG']"
1,77,0,1.0,0.9276389118674717,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,82,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,79,0,1.0,0.985089730404757,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,82,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,29,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,29,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,21,0,0.0,0.0,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,90,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'HFHF', 'FFFG']"
1,98,0,1.0,0.9416796087056153,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,52,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'HFFG']"
1,41,0,1.0,0.8103284404851119,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,58,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,82,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,68,0,1.0,0.9588092525966956,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,48,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,57,0,1.0,0.8400771692771434,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,84,0,1.0,0.9559328248389055,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,93,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HHFG']"
1,59,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,81,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,56,0,1.0,0.8201257512162927,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,79,0,1.0,0.9276389118674717,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,33,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HFFF', 'HFHG']"
1,25,0,1.0,0.835044266956004,"['SFFH', 'HFFH', 'HHFF', 'HFHG']"
1,22,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,84,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,4,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,48,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,39,0,1.0,0.9416796087056153,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,84,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,62,0,1.0,0.8127667407072335,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,88,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,37,0,1.0,0.8735386475474635,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,86,0,1.0,0.8867604854519608,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,42,0,1.0,0.93603800616986,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,100,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'HHHF', 'HFFG']"
1,54,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHFG']"
1,63,0,1.0,0.9332298921513504,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,33,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,68,0,1.0,0.9193151828650342,"['SHHF', 'FFFH', 'HFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,60,0,1.0,0.9821344612135428,"['SHFF', 'FHHF', 'FFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,39,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'FHFG']"
1,85,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,18,0,1.0,0.9821344612135428,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,54,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'HFFF', 'FHFG']"
1,51,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHHF', 'FHHG']"
1,92,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,43,0,1.0,0.8761671489944468,"['SFFF', 'FFFF', 'HHFH', 'FHFG']"
1,78,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,30,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,84,0,1.0,0.8788035596734672,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,49,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,61,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,58,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,63,0,1.0,0.9220814271464737,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9388545698794984,"['SFFH', 'HFHF', 'HFFH', 'HFFG']"
1,53,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,83,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,92,0,1.0,0.9332298921513504,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,59,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,61,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,45,0,1.0,0.8683052775100066,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,91,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHFF', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,23,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,84,0,1.0,0.8152123778407558,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,94,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,31,0,1.0,0.7607805594527743,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,69,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,79,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,22,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,42,0,1.0,0.9220814271464737,"['SHHF', 'FHHF', 'FHFF', 'FFFG']"
1,88,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,34,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HHFG']"
1,32,0,1.0,0.9388545698794984,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,59,0,1.0,0.8709180316048211,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,63,0,1.0,0.884100203995605,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,29,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HHHF', 'HFFG']"
1,37,0,1.0,0.8867604854519608,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,54,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'HFFG']"
1,86,0,1.0,0.8127667407072335,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,65,0,1.0,0.9821344612135428,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
1,2,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,60,0,1.0,0.767668872977057,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,58,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,37,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHH', 'HFFG']"
1,35,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'HHFF', 'FFHG']"
1,49,0,1.0,0.90289112180858,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,62,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,37,0,1.0,0.8400771692771434,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,99,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,67,0,1.0,0.8225935318117279,"['SHHF', 'FFFF', 'FFHF', 'HFHG']"
1,96,0,1.0,0.9473552137914398,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,54,0,1.0,0.9001824484431542,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,68,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HFFF', 'FHHG']"
1,98,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,67,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFHH', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,100,0,1.0,0.8201257512162927,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,50,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,10,0,1.0,0.8275513922024125,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,52,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,26,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,26,0,1.0,0.8709180316048211,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,83,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,15,0,1.0,0.90289112180858,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,35,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,90,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'FFHG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,89,0,1.0,0.9473552137914398,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,93,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,37,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'FHHF', 'FHFG']"
1,48,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,48,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,37,0,1.0,0.9530650263643888,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,12,0,1.0,0.7863441585589971,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,87,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,36,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,49,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9110661429076764,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,35,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'HFFH', 'FFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,36,0,1.0,0.8894287717672626,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,39,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,18,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FHHH', 'FFFG']"
1,62,0,1.0,0.9220814271464737,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,79,0,1.0,0.9248559951318693,"['SHFH', 'FHFH', 'FFFF', 'FFHG']"
1,52,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,87,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,43,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,89,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,94,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
1,93,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,72,0,1.0,0.9704017769489168,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,40,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,12,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,78,0,1.0,0.9193151828650342,"['SFFF', 'HHFH', 'HHFH', 'HFFG']"
1,34,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,48,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,30,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,96,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,62,0,1.0,0.8788035596734672,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
