Temperature,Simulations,Return,Discounted Return,Map
1,76,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,47,0,1.0,0.7427123967299725,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,11,0,1.0,0.8947894553945313,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,43,0,1.0,0.8502341582884777,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,75,0,1.0,0.9165572373164391,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,63,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FHFG']"
1,41,0,1.0,0.8631032605924442,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,50,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,60,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,51,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,55,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFHF', 'FFFG']"
1,40,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,19,0,1.0,0.9083329444789534,"['SFFF', 'FFHF', 'HFFF', 'HHHG']"
1,46,0,1.0,0.9733217421754432,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFHF', 'FFFG']"
1,86,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,27,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,61,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHFF', 'HHHG']"
1,81,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,69,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,69,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,15,0,1.0,0.7816331707050701,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,56,0,1.0,0.7516921927868743,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,43,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFHG']"
1,44,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,83,0,1.0,0.9645880999032158,"['SFFH', 'HFHH', 'FFFF', 'FFFG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,68,0,1.0,0.9502058312852957,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,93,0,1.0,0.9138075656044898,"['SHHH', 'FFHH', 'HFFF', 'HFHG']"
1,39,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,86,0,1.0,0.9165572373164391,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,55,0,1.0,0.9220814271464737,"['SFFF', 'HFFF', 'HFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,100,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,14,0,1.0,0.9138075656044898,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,66,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHHF', 'HFFG']"
1,96,0,1.0,0.8683052775100066,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,53,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,93,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,33,0,1.0,0.884100203995605,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,69,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,42,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,91,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,62,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,63,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,90,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,25,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FHHF', 'FFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,55,0,1.0,0.7494371162085136,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,65,0,1.0,0.9530650263643888,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,63,0,1.0,0.8527925358961662,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,94,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,31,0,1.0,0.7427123967299725,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'HHFG']"
1,9,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FFFH', 'FFFG']"
1,33,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHHG']"
1,55,0,1.0,0.9704017769489168,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SHFH', 'FFHH', 'FHHF', 'FFFG']"
1,26,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,24,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,40,0,1.0,0.9388545698794984,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFH', 'FHFG']"
1,72,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,58,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,89,0,1.0,0.9704017769489168,"['SHHF', 'FHFF', 'FHHH', 'FFFG']"
1,99,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,52,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,56,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,73,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,46,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,20,0,1.0,0.8325391341551359,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,64,0,1.0,0.9674905716180701,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,40,0,1.0,0.9138075656044898,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFHG']"
1,8,0,0.0,0.0,"['SFHF', 'FFHF', 'FHFF', 'FFFG']"
1,85,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,52,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,59,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,20,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,93,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,53,0,1.0,0.9445131481500655,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,45,0,1.0,0.9248559951318693,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,100,0,1.0,0.9165572373164391,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,36,0,1.0,0.8325391341551359,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,40,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'FFFG']"
1,25,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,48,0,1.0,0.8553586117313603,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,40,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,32,0,1.0,0.8426049842298329,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,43,0,1.0,0.9276389118674717,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,53,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,68,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,49,0,1.0,0.9704017769489168,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,93,0,1.0,0.860513950810667,"['SHFF', 'FFHH', 'HFFF', 'HFHG']"
1,65,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'HHHF', 'HFFG']"
1,9,0,1.0,0.8735386475474635,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,32,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,42,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,40,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FHHF', 'FFFG']"
1,79,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,68,0,1.0,0.9276389118674717,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,32,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHH', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FHHG']"
1,68,0,1.0,0.9674905716180701,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,21,0,0.0,0.0,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,21,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,27,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,69,0,1.0,0.8078974551636565,"['SFHH', 'FHFH', 'FFFH', 'FHFG']"
1,15,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,32,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFFF', 'FFHG']"
1,44,0,1.0,0.884100203995605,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,52,0,1.0,0.9332298921513504,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,54,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,24,0,1.0,0.9473552137914398,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,12,0,1.0,0.9559328248389055,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,82,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9530650263643888,"['SFHF', 'FHHF', 'FFFF', 'FHFG']"
1,17,0,1.0,0.9530650263643888,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,59,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'FFFH', 'HFFG']"
1,59,0,1.0,0.8894287717672626,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,18,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,11,0,1.0,0.7958514863018556,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,78,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,74,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,34,0,1.0,0.7494371162085136,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,2,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,56,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,53,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
1,84,0,1.0,0.9821344612135428,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,56,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FFFF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,31,0,1.0,0.8974819010978248,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,70,0,1.0,0.837556937769312,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,79,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,62,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FHFG']"
1,37,0,1.0,0.8400771692771434,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,95,0,1.0,0.9588092525966956,"['SHFF', 'FHFF', 'FFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,57,0,1.0,0.8947894553945313,"['SFFF', 'HHHF', 'HFFF', 'FHHG']"
1,16,0,1.0,0.7816331707050701,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,6,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,30,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9530650263643888,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,16,0,1.0,0.8867604854519608,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FHFG']"
1,9,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,90,0,1.0,0.9704017769489168,"['SHHF', 'FHFF', 'FHFH', 'FFFG']"
1,93,0,1.0,0.8657003616774767,"['SHHH', 'FFFF', 'HFHF', 'FHHG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,64,0,1.0,0.9165572373164391,"['SFFH', 'HFHH', 'HFFF', 'HFHG']"
1,31,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'FHFF', 'HFHG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FHFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'HHFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,26,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,50,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FHFF', 'FFFG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,60,0,1.0,0.9616943356035061,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,88,0,1.0,0.8867604854519608,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,53,0,1.0,0.9616943356035061,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,31,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,83,0,1.0,0.9248559951318693,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FHHG']"
1,26,0,1.0,0.9416796087056153,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,53,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HFHF', 'FFFG']"
1,40,0,1.0,0.8947894553945313,"['SFFH', 'FHFH', 'HFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,67,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'HHFF', 'FHFG']"
1,45,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFHF', 'FFFG']"
1,79,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,52,0,1.0,0.884100203995605,"['SHFF', 'FFFF', 'HHFH', 'HFFG']"
1,63,0,1.0,0.884100203995605,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,50,0,1.0,0.9220814271464737,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,16,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,51,0,1.0,0.9193151828650342,"['SFHF', 'FFFH', 'FHFF', 'FHHG']"
1,95,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,29,0,1.0,0.9248559951318693,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,97,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HFFH', 'HHFG']"
1,22,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,64,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,36,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'FFFF', 'FFFG']"
1,79,0,1.0,0.837556937769312,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,65,0,1.0,0.860513950810667,"['SFFH', 'FHFH', 'HHFF', 'FFHG']"
1,19,0,1.0,0.7653658663581259,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,68,0,1.0,0.857932408958235,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,19,0,1.0,0.78398512608332,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,50,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FHHF', 'HHFG']"
1,80,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HHHF', 'HFFG']"
1,90,0,1.0,0.9559328248389055,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,80,0,1.0,0.8947894553945313,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,60,0,1.0,0.9416796087056153,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,14,0,1.0,0.8176653739626438,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,58,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'FHFF', 'HHFG']"
1,63,0,1.0,0.9110661429076764,"['SHFF', 'FHFF', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,95,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,78,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,69,0,1.0,0.9165572373164391,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHHG']"
1,33,0,1.0,0.8300415167526705,"['SHFF', 'FFHF', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9416796087056153,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,25,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'HFFF', 'FHFG']"
1,18,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FFFG']"
1,22,0,1.0,0.7746195551602378,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,16,0,1.0,0.9388545698794984,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHFG']"
1,31,0,1.0,0.8867604854519608,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,39,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,34,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,65,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,69,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,71,0,1.0,0.9220814271464737,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,58,0,1.0,0.9110661429076764,"['SHFF', 'FFHF', 'FFHH', 'HFFG']"
1,23,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'HHFG']"
1,95,0,1.0,0.9530650263643888,"['SHFH', 'FHHH', 'FFFH', 'HFFG']"
1,90,0,1.0,0.90289112180858,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,46,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,97,0,1.0,0.93603800616986,"['SFFF', 'HFFH', 'FHFF', 'HHHG']"
1,65,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFFF', 'HHHG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,89,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,32,0,1.0,0.857932408958235,"['SFHF', 'FFFF', 'HHHF', 'HHFG']"
1,40,0,1.0,0.9138075656044898,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,49,0,1.0,0.8553586117313603,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,68,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,67,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,40,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,7,0,1.0,0.8921050870283477,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,30,0,1.0,0.9110661429076764,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,97,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'HHFG']"
1,23,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9762504936564125,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,26,0,1.0,0.93603800616986,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,25,0,1.0,0.9110661429076764,"['SFFF', 'FFHH', 'HFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,100,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,43,0,1.0,0.7607805594527743,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,38,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFHH', 'HFFG']"
1,87,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SHFH', 'FHHF', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,13,0,0.0,0.0,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,89,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFH', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,51,0,1.0,0.9220814271464737,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,30,0,1.0,0.8761671489944468,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,18,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,51,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,83,0,1.0,0.884100203995605,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,24,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,44,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FFFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HFFG']"
