Temperature,Simulations,Return,Discounted Return,Map
1,80,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,28,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,18,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HHFG']"
1,54,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,82,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHHF', 'HFHG']"
1,26,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,28,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,81,0,1.0,0.9248559951318693,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,62,0,1.0,0.9502058312852957,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,50,0,1.0,0.9559328248389055,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,48,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,39,0,1.0,0.9056079456455165,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,96,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,20,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,66,0,1.0,0.8250687380258053,"['SHHH', 'FHHH', 'FFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,79,0,1.0,0.9502058312852957,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,46,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,83,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFF', 'FFHG']"
1,59,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,27,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,21,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,97,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,56,0,1.0,0.9704017769489168,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,15,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,83,0,1.0,0.9704017769489168,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,68,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFFF', 'FFFG']"
1,62,0,1.0,0.9559328248389055,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,71,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'FHHG']"
1,21,0,1.0,0.7516921927868743,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,2,0,1.0,0.9056079456455165,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,46,0,1.0,0.8451404054461714,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,69,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,16,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9616943356035061,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,13,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,84,0,1.0,0.9791880578299021,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,20,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,96,0,1.0,0.9791880578299021,"['SFHH', 'FHHF', 'FFFF', 'FFFG']"
1,12,0,1.0,0.9276389118674717,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,7,0,1.0,0.9332298921513504,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,63,0,1.0,0.7427123967299725,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,86,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FHHF', 'FFFG']"
1,100,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,42,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FHHG']"
1,78,0,1.0,0.8974819010978248,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,39,0,1.0,0.8788035596734672,"['SFFH', 'FHFH', 'FHFH', 'FFFG']"
1,51,0,1.0,0.8814479033836181,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,42,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'HHFG']"
1,64,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,64,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,99,0,1.0,0.9674905716180701,"['SHHH', 'FHHF', 'FHFF', 'FFFG']"
1,56,0,1.0,0.9248559951318693,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,53,0,1.0,0.9193151828650342,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,69,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,83,0,1.0,0.8894287717672626,"['SFHH', 'FFFF', 'HHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,26,0,1.0,0.7427123967299725,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,25,0,1.0,0.8735386475474635,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,42,0,1.0,0.9110661429076764,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,83,0,1.0,0.9559328248389055,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,72,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,96,0,1.0,0.9304302024748964,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,44,0,1.0,0.9083329444789534,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,35,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,57,0,1.0,0.9110661429076764,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,90,0,1.0,0.9165572373164391,"['SHHH', 'FFHF', 'HFHF', 'HFFG']"
1,38,0,1.0,0.8426049842298329,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,89,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,22,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,23,0,1.0,0.9445131481500655,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,18,0,1.0,0.767668872977057,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9704017769489168,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,87,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,90,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HFFG']"
1,72,0,1.0,0.9733217421754432,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HHFG']"
1,73,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,54,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,98,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,67,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,16,0,1.0,0.857932408958235,"['SFFH', 'FFFF', 'HFHF', 'HFFG']"
1,27,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,88,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,38,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,47,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,97,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,99,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,51,0,1.0,0.9502058312852957,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,87,0,1.0,0.9645880999032158,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,33,0,1.0,0.9110661429076764,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,22,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FFFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,49,0,1.0,0.8631032605924442,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,36,0,1.0,0.8527925358961662,"['SFHF', 'HFFF', 'HFHF', 'FFHG']"
1,51,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,24,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'HHFG']"
1,68,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,53,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
1,34,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'FFFG']"
1,51,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,44,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'HHFG']"
1,72,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,52,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,50,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,96,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,48,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,49,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,47,0,1.0,0.8921050870283477,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'HFHG']"
1,8,0,1.0,0.8921050870283477,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,30,0,1.0,0.884100203995605,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFF', 'FFHG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHH', 'FHFH', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9248559951318693,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,44,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,84,0,1.0,0.884100203995605,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,99,0,1.0,0.985089730404757,"['SHHF', 'FFHH', 'FFFF', 'FHFG']"
1,94,0,1.0,0.9588092525966956,"['SFHH', 'FHHH', 'FFFH', 'HFFG']"
1,63,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,98,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,44,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,52,0,1.0,0.9704017769489168,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,41,0,1.0,0.9110661429076764,"['SFFH', 'HFHH', 'FFHH', 'FFFG']"
1,94,0,1.0,0.8947894553945313,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,50,0,1.0,0.7887102894272789,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
1,61,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,25,0,1.0,0.79346393184295,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,75,0,1.0,0.9388545698794984,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,34,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FFHG']"
1,86,0,1.0,0.9616943356035061,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,56,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHFG']"
1,91,0,1.0,0.9110661429076764,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,85,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HHFH', 'HHFG']"
1,73,0,1.0,0.9645880999032158,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,21,0,1.0,0.8657003616774767,"['SFHF', 'HFFF', 'HHFF', 'FHHG']"
1,67,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FHFF', 'FFFG']"
1,44,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FFFF', 'HHHG']"
1,22,0,1.0,0.8527925358961662,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,79,0,1.0,0.93603800616986,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,24,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,83,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,56,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,46,0,1.0,0.9083329444789534,"['SFFF', 'HHHF', 'FFFF', 'HFFG']"
1,54,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'FHFG']"
1,83,0,1.0,0.9530650263643888,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,96,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HHHF', 'FFHG']"
1,24,0,1.0,0.9001824484431542,"['SFFF', 'HHHF', 'HFHF', 'HHHG']"
1,39,0,1.0,0.8683052775100066,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,78,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'FHFG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFH', 'HFHH', 'HFFG']"
1,42,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,25,0,1.0,0.8631032605924442,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,27,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,84,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'HHFF', 'HHHG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFF', 'FHFG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,51,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,48,0,1.0,0.8451404054461714,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
1,95,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,60,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,95,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'HHFH', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,41,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9502058312852957,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
1,76,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,20,0,1.0,0.860513950810667,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,94,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,64,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,26,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,83,0,1.0,0.8527925358961662,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,95,0,1.0,0.90289112180858,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,34,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,34,0,1.0,0.9001824484431542,"['SFHF', 'FFFH', 'FFHF', 'FFFG']"
1,28,0,1.0,0.8553586117313603,"['SFHH', 'FFFH', 'FHFF', 'HFFG']"
1,37,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,27,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFFH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,73,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'FHFF', 'FHFG']"
1,49,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,69,0,1.0,0.8735386475474635,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,88,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFH', 'HHFG']"
1,37,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,61,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'HHFG']"
1,99,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,82,0,1.0,0.8553586117313603,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,55,0,1.0,0.9332298921513504,"['SFFH', 'FHHH', 'FFFF', 'FHFG']"
1,100,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,46,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'HHHF', 'FHFG']"
1,71,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,8,0,1.0,0.9445131481500655,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHF', 'FFFG']"
1,51,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,63,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,47,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,52,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'FHFG']"
1,11,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
1,35,0,1.0,0.8006481694852418,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,24,0,1.0,0.9588092525966956,"['SFFF', 'HHFH', 'FFFF', 'HHFG']"
1,90,0,1.0,0.9645880999032158,"['SFFH', 'HFHH', 'HFFF', 'FFFG']"
1,55,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHHG']"
1,10,0,1.0,0.8006481694852418,"['SFFF', 'HHHF', 'HHHF', 'FHHG']"
1,73,0,1.0,0.9248559951318693,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,63,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FHHG']"
1,85,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,26,0,0.0,0.0,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,82,0,1.0,0.9473552137914398,"['SFFF', 'FFFH', 'HFFF', 'FFHG']"
1,79,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,16,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,64,0,1.0,0.9416796087056153,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,17,0,1.0,0.835044266956004,"['SFHH', 'FFHF', 'HFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,75,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,31,0,1.0,0.7427123967299725,"['SHHH', 'FFHF', 'HFFH', 'HFFG']"
1,51,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFF', 'FFFG']"
1,84,0,1.0,0.9704017769489168,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,41,0,1.0,0.767668872977057,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,45,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,38,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,50,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,12,0,1.0,0.79346393184295,"['SFHF', 'HFFF', 'HHFF', 'FFFG']"
1,42,0,1.0,0.9616943356035061,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,50,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,32,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,53,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,70,0,1.0,0.9304302024748964,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFH', 'HHFG']"
1,69,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FHFG']"
1,77,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,58,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,64,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,1,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
