Temperature,Simulations,Return,Discounted Return,Map
1,58,0,1.0,0.9056079456455165,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,41,0,1.0,0.9332298921513504,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,48,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,60,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,73,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FFHF', 'FFFG']"
1,59,0,1.0,0.8894287717672626,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,56,0,1.0,0.8152123778407558,"['SHFH', 'FFFH', 'HFHH', 'HFFG']"
1,10,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFH', 'FHFG']"
1,98,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,23,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHF', 'HFFG']"
1,42,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'HFHH', 'FFFG']"
1,27,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,89,0,1.0,0.9304302024748964,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,54,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9502058312852957,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,93,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,83,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,53,0,1.0,0.8176653739626438,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,94,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,49,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,38,0,1.0,0.78398512608332,"['SFHF', 'HFFF', 'HHHF', 'HFFG']"
1,20,0,1.0,0.8867604854519608,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,36,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,80,0,1.0,0.9220814271464737,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,46,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,95,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HFHF', 'FFHG']"
1,16,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFF', 'HFFG']"
1,34,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,77,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,72,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,75,0,1.0,0.9733217421754432,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,18,0,1.0,0.9733217421754432,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,47,0,1.0,0.7427123967299725,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,16,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,39,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,69,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,54,0,1.0,0.9416796087056153,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,93,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,54,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'HFHH', 'FFFG']"
1,91,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,52,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHFF', 'HHHG']"
1,40,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,19,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFH', 'HFFG']"
1,53,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'HFFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,80,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'FHFG']"
1,54,0,1.0,0.90289112180858,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,46,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,27,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HHHF', 'HFHG']"
1,22,0,1.0,0.7427123967299725,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFH', 'HHFG']"
1,41,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,74,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'HFFG']"
1,2,0,1.0,0.9473552137914398,"['SFFF', 'HFFF', 'HHFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHF', 'HFFG']"
1,75,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'HHFH', 'HFFG']"
1,55,0,1.0,0.90289112180858,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,47,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,22,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,22,0,1.0,0.8127667407072335,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'HHFG']"
1,61,0,1.0,0.8054737627981655,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,29,0,1.0,0.8400771692771434,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,69,0,1.0,0.9645880999032158,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,67,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,53,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,34,0,1.0,0.9416796087056153,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,94,0,1.0,0.9473552137914398,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.8631032605924442,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,22,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,74,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,79,0,1.0,0.9248559951318693,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,82,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,22,0,1.0,0.8867604854519608,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,27,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'FHFG']"
1,50,0,1.0,0.9001824484431542,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,90,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,39,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,54,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'FFFF', 'HFHG']"
1,14,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFH', 'HFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,46,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FFFH', 'HHFG']"
1,90,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,17,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'HFFF', 'FHFG']"
1,77,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,40,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHHF', 'HHHG']"
1,54,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,18,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,43,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'FHHG']"
1,57,0,1.0,0.8176653739626438,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,82,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,89,0,1.0,0.9645880999032158,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,49,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,87,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FHHF', 'HFFG']"
1,26,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,29,0,1.0,0.8894287717672626,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,14,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,53,0,1.0,0.9416796087056153,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,51,0,1.0,0.835044266956004,"['SHHF', 'FHHF', 'FHFF', 'FFFG']"
1,64,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'HFFF', 'FFHG']"
1,68,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,69,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,50,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,39,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,76,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HHHG']"
1,81,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,83,0,1.0,0.9559328248389055,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,75,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,33,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HHFF', 'FHFG']"
1,68,0,1.0,0.9416796087056153,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,15,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,22,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,29,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,99,0,1.0,0.985089730404757,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,49,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,32,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,39,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,42,0,1.0,0.8451404054461714,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,24,0,1.0,0.8275513922024125,"['SFFH', 'FFFH', 'HFFF', 'FHFG']"
1,19,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,78,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,52,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'FFHG']"
1,74,0,1.0,0.9473552137914398,"['SFHH', 'FFHH', 'FHHF', 'FFFG']"
1,48,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,48,0,1.0,0.9193151828650342,"['SFFH', 'FFFF', 'FFHH', 'HFFG']"
1,11,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,94,0,1.0,0.9473552137914398,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,100,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,100,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,92,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'FFFH', 'HHFG']"
1,30,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,33,0,1.0,0.9248559951318693,"['SFHF', 'FFHF', 'HFHF', 'FFFG']"
1,16,0,1.0,0.9704017769489168,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,39,0,1.0,0.8814479033836181,"['SFHF', 'HFFH', 'FHFH', 'HFFG']"
1,49,0,1.0,0.837556937769312,"['SFHF', 'HFFF', 'FHFH', 'FHFG']"
1,52,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,28,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,12,0,1.0,0.7699788094052729,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,82,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,64,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,41,0,1.0,0.9332298921513504,"['SHHF', 'FFHH', 'FFFF', 'FFHG']"
1,30,0,1.0,0.9616943356035061,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,57,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,47,0,1.0,0.9559328248389055,"['SHHF', 'FHHH', 'FFFH', 'FFFG']"
1,17,0,1.0,0.8127667407072335,"['SFFF', 'HFHF', 'HHHF', 'FHHG']"
1,61,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,34,0,1.0,0.9248559951318693,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,34,0,1.0,0.798246224976786,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,48,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,82,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,25,0,1.0,0.857932408958235,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,74,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'FFHH', 'FFFG']"
1,58,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'HHFH', 'FHFG']"
1,100,0,1.0,0.9248559951318693,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,39,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,42,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,31,0,1.0,0.8325391341551359,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,74,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,76,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,30,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,35,0,1.0,0.9704017769489168,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFHF', 'FFFG']"
1,79,0,1.0,0.9645880999032158,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,85,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFF', 'FHFG']"
1,30,0,1.0,0.837556937769312,"['SHHF', 'FFFF', 'FFHF', 'HHFG']"
1,80,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,44,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFHF', 'HFFG']"
1,57,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFHG']"
1,59,0,1.0,0.9332298921513504,"['SHFF', 'FHFH', 'FHFH', 'FFFG']"
1,39,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'FFHH', 'HFFG']"
1,28,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'FHHF', 'HFFG']"
1,76,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,87,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,56,0,1.0,0.8275513922024125,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,49,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,67,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFF', 'FFFG']"
1,18,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'FHHG']"
1,81,0,1.0,0.93603800616986,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,41,0,1.0,0.767668872977057,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHH', 'FFFG']"
1,58,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHHF', 'HFHG']"
1,99,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,5,0,1.0,0.803057341509771,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFFG']"
1,74,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,44,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FHFG']"
1,74,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,44,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,62,0,1.0,0.9704017769489168,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,25,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,48,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,2,0,1.0,0.9083329444789534,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,52,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'FFFF', 'HFHG']"
1,30,0,1.0,0.9821344612135428,"['SHHH', 'FHFH', 'FFFH', 'FFFG']"
1,97,0,1.0,0.9332298921513504,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,19,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,38,0,1.0,0.9559328248389055,"['SHHF', 'FFFH', 'HFFF', 'FHFG']"
1,85,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,49,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HFFF', 'FFHG']"
1,39,0,1.0,0.8921050870283477,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,57,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HHFG']"
1,43,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'HFHG']"
1,10,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,41,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,31,0,1.0,0.7887102894272789,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,46,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,90,0,1.0,0.9193151828650342,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,45,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'HHFG']"
1,81,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHFF', 'FFFG']"
1,78,0,1.0,0.9733217421754432,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFHH', 'FFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,72,0,1.0,0.9220814271464737,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,60,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,68,0,1.0,0.9530650263643888,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,54,0,1.0,0.8683052775100066,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,92,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FHFF', 'HFFG']"
1,74,0,1.0,0.8527925358961662,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,76,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'HFFF', 'FFFG']"
1,94,0,1.0,0.8683052775100066,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,95,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,59,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
