Temperature,Simulations,Return,Discounted Return,Map
1,87,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,47,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,78,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,59,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,35,0,1.0,0.9530650263643888,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,22,0,1.0,0.9304302024748964,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,6,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,75,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FHFH', 'FFFG']"
1,54,0,1.0,0.8735386475474635,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,90,0,1.0,0.9276389118674717,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,55,0,1.0,0.8527925358961662,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,84,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,16,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,60,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHHF', 'HHHF', 'HFHG']"
1,70,0,1.0,0.9616943356035061,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,25,0,1.0,0.835044266956004,"['SFFF', 'FFFH', 'HFFH', 'HHFG']"
1,70,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FHFF', 'FFFG']"
1,37,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,41,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,20,0,1.0,0.8300415167526705,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,74,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,25,0,1.0,0.8683052775100066,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,92,0,1.0,0.9388545698794984,"['SFFF', 'HHFF', 'HHFH', 'FHFG']"
1,12,0,1.0,0.8400771692771434,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,78,0,1.0,0.8502341582884777,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,52,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFF', 'FFFG']"
1,53,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,91,0,1.0,0.9276389118674717,"['SFFH', 'FHFH', 'FFFF', 'HHFG']"
1,74,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,33,0,1.0,0.8683052775100066,"['SHFF', 'FHFF', 'FFFF', 'HHFG']"
1,83,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFHF', 'FHFG']"
1,63,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFHF', 'FFHG']"
1,92,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,21,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,54,0,1.0,0.9473552137914398,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,73,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFHH', 'FFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,38,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,74,0,1.0,0.8527925358961662,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,25,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,86,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHHF', 'FHHG']"
1,78,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'HHFG']"
1,80,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,14,0,1.0,0.8103284404851119,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,32,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,14,0,0.0,0.0,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,53,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,67,0,1.0,0.9248559951318693,"['SHHH', 'FFHH', 'FFHF', 'HFFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,84,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,30,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,50,0,1.0,0.9001824484431542,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,11,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FHHF', 'HHFG']"
1,84,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,27,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'HHFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,40,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHHG']"
1,73,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFHH', 'FFFG']"
1,22,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,34,0,1.0,0.9220814271464737,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FHFG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,17,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,21,0,1.0,0.9056079456455165,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,82,0,1.0,0.78398512608332,"['SFHF', 'HFHH', 'HFFF', 'HFHG']"
1,98,0,1.0,0.8657003616774767,"['SHHF', 'FHFH', 'FFFF', 'HHFG']"
1,53,0,1.0,0.9056079456455165,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,48,0,1.0,0.93603800616986,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,27,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,8,0,1.0,0.8657003616774767,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,35,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,67,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,80,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,25,0,1.0,0.9193151828650342,"['SHFF', 'FHFF', 'FFHH', 'FFFG']"
1,60,0,1.0,0.8631032605924442,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,63,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FHFH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,63,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FFHF', 'HFHG']"
1,51,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,48,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFFG']"
1,36,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,16,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,13,0,1.0,0.7584982177744161,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,76,0,1.0,0.9276389118674717,"['SFHF', 'HFHH', 'HFFF', 'FFHG']"
1,93,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FHFF', 'FFFG']"
1,87,0,1.0,0.9445131481500655,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
1,11,0,1.0,0.9445131481500655,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,51,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,93,0,1.0,0.9445131481500655,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,8,0,1.0,0.8761671489944468,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,88,0,1.0,0.8325391341551359,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,19,0,0.0,0.0,"['SFFF', 'FFHH', 'FHFH', 'FFFG']"
1,71,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,20,0,1.0,0.8735386475474635,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,53,0,1.0,0.9083329444789534,"['SHFH', 'FFHH', 'FFFF', 'HHHG']"
1,49,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFFG']"
1,76,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,59,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,18,0,1.0,0.9138075656044898,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,94,0,1.0,0.8325391341551359,"['SFHH', 'FFHH', 'HFHH', 'FFFG']"
1,81,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,83,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHH', 'FFFG']"
1,45,0,1.0,0.8426049842298329,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,78,0,1.0,0.9110661429076764,"['SHHF', 'FHFH', 'FHHH', 'FFFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,48,0,1.0,0.8502341582884777,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,59,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,38,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'HFFG']"
1,29,0,1.0,0.8451404054461714,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,63,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,77,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,58,0,1.0,0.93603800616986,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'FFHG']"
1,56,0,1.0,0.9276389118674717,"['SFFH', 'FFFF', 'FFHF', 'HFFG']"
1,96,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHFF', 'HFHG']"
1,75,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHH', 'FFFG']"
1,65,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,70,0,1.0,0.9001824484431542,"['SFFH', 'HHFH', 'HHFF', 'FFHG']"
1,13,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,78,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,66,0,1.0,0.9083329444789534,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,48,0,1.0,0.857932408958235,"['SHHH', 'FHFF', 'FFFF', 'HHFG']"
1,15,0,1.0,0.8325391341551359,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,37,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,31,0,1.0,0.9332298921513504,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,42,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,37,0,1.0,0.9056079456455165,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,19,0,1.0,0.776950406379376,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,3,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,64,0,1.0,0.9791880578299021,"['SHFH', 'FHHF', 'FHHH', 'FFFG']"
1,34,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,93,0,1.0,0.9304302024748964,"['SFHF', 'HFFF', 'HHHF', 'FFFG']"
1,49,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,54,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,25,0,1.0,0.803057341509771,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,51,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FHHG']"
1,41,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,90,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,40,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,95,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HFFH', 'FHFG']"
1,84,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,80,0,1.0,0.9304302024748964,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,69,0,1.0,0.9445131481500655,"['SFFF', 'FHHH', 'FFFF', 'HFFG']"
1,40,0,1.0,0.9388545698794984,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,76,0,1.0,0.9416796087056153,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,47,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,79,0,1.0,0.8451404054461714,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,80,0,1.0,0.8657003616774767,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,25,0,1.0,0.9645880999032158,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,30,0,1.0,0.9165572373164391,"['SFFF', 'HFFF', 'FFFH', 'FHFG']"
1,15,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,36,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,58,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,55,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,70,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FHFF', 'FFFG']"
1,81,0,1.0,0.8921050870283477,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,30,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HHFF', 'FFHG']"
1,59,0,1.0,0.9559328248389055,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,31,0,1.0,0.8974819010978248,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,50,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FFFH', 'FFFG']"
1,51,0,1.0,0.7816331707050701,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,31,0,1.0,0.8947894553945313,"['SFFF', 'HFHF', 'HHHF', 'FHHG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,49,0,1.0,0.8867604854519608,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,70,0,1.0,0.9220814271464737,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,91,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,89,0,1.0,0.9704017769489168,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,81,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,72,0,1.0,0.9473552137914398,"['SHHH', 'FHFH', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,73,0,1.0,0.803057341509771,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,42,0,1.0,0.9220814271464737,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,40,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'FFHG']"
1,81,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,99,0,1.0,0.9645880999032158,"['SFHH', 'HFFH', 'HHFF', 'HFFG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,46,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HFFG']"
1,95,0,1.0,0.7792882711929549,"['SHFF', 'FHFF', 'FFFH', 'FHFG']"
1,69,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,16,0,1.0,0.857932408958235,"['SHHH', 'FFHH', 'FFHF', 'FFFG']"
1,69,0,1.0,0.8451404054461714,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,29,0,1.0,0.837556937769312,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,44,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,84,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHFF', 'FHFG']"
1,30,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,21,0,1.0,0.7863441585589971,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,37,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,99,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,38,0,1.0,0.9416796087056153,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,35,0,1.0,0.857932408958235,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,69,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFH', 'HHFG']"
1,91,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,32,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,45,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,4,0,1.0,0.9056079456455165,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,29,0,1.0,0.9138075656044898,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,60,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,32,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,72,0,1.0,0.8709180316048211,"['SHFH', 'FFFH', 'HFFF', 'HHHG']"
1,70,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,40,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,54,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9704017769489168,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,48,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'HHFF', 'FFFG']"
1,47,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,86,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,82,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FHFF', 'FFFG']"
1,97,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'FHFG']"
1,85,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,4,0,1.0,0.803057341509771,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,47,0,1.0,0.8300415167526705,"['SFFH', 'HHFF', 'HHHF', 'FFHG']"
1,38,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,70,0,1.0,0.8476834558136123,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,28,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,75,0,1.0,0.8974819010978248,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,78,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FHFG']"
1,43,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,53,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,40,0,1.0,0.9138075656044898,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,73,0,1.0,0.9588092525966956,"['SHHF', 'FHHF', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,34,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,52,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHH', 'FFFG']"
1,80,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,37,0,1.0,0.9220814271464737,"['SFFF', 'FHFF', 'HFFF', 'FFHG']"
1,61,0,1.0,0.9220814271464737,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,25,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,98,0,1.0,0.9502058312852957,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,56,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,44,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,51,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'FHHG']"
1,95,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,88,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,19,0,1.0,0.9248559951318693,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,67,0,1.0,0.9588092525966956,"['SFHH', 'FHHH', 'FHHF', 'FFFG']"
1,72,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,79,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HHHF', 'HHFG']"
1,26,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,47,0,1.0,0.8476834558136123,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,66,0,1.0,0.9704017769489168,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,49,0,1.0,0.9416796087056153,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
