Temperature,Simulations,Return,Discounted Return,Map
1,77,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFF', 'FFHG']"
1,29,0,1.0,0.7584982177744161,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
1,73,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,64,0,1.0,0.860513950810667,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,83,0,1.0,0.9502058312852957,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,23,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,31,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FHFF', 'FHHG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,81,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FHFG']"
1,55,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,17,0,1.0,0.8947894553945313,"['SFFH', 'HFFF', 'FFFF', 'FFHG']"
1,21,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FFHG']"
1,38,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,66,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFH', 'HHFG']"
1,50,0,1.0,0.8683052775100066,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,74,0,1.0,0.9388545698794984,"['SFFF', 'HFHH', 'FFFF', 'HFHG']"
1,26,0,1.0,0.7746195551602378,"['SFHH', 'FFFF', 'FHHF', 'HFFG']"
1,54,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,55,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,70,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,84,0,1.0,0.9791880578299021,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,54,0,1.0,0.884100203995605,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,78,0,1.0,0.9248559951318693,"['SHHF', 'FHHF', 'FFFF', 'FHFG']"
1,44,0,1.0,0.9138075656044898,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHH', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,24,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,54,0,1.0,0.8894287717672626,"['SHHH', 'FFHH', 'FFHF', 'HFFG']"
1,12,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,58,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
1,37,0,1.0,0.9001824484431542,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,76,0,1.0,0.776950406379376,"['SFHF', 'FHHF', 'FFFF', 'HHHG']"
1,4,0,1.0,0.9530650263643888,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,79,0,1.0,0.9332298921513504,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,19,0,1.0,0.8867604854519608,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,27,0,1.0,0.7722956964947572,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,31,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,48,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,97,0,1.0,0.9502058312852957,"['SHHF', 'FHHF', 'FHFF', 'FFFG']"
1,65,0,1.0,0.9083329444789534,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,33,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,47,0,1.0,0.9473552137914398,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,76,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,98,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,61,0,1.0,0.8814479033836181,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,51,0,1.0,0.9001824484431542,"['SHFF', 'FFHF', 'FFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,60,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,55,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,56,0,1.0,0.8947894553945313,"['SFHF', 'FFFF', 'FFHF', 'HHFG']"
1,34,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,65,0,1.0,0.9502058312852957,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,61,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,25,0,1.0,0.9304302024748964,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,17,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,38,0,0.0,0.0,"['SFFH', 'FHHF', 'FHHH', 'FFFG']"
1,16,0,1.0,0.7539540549517295,"['SFHF', 'FFHF', 'FFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,26,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,18,0,1.0,0.9332298921513504,"['SHHF', 'FFFH', 'FFFF', 'FFFG']"
1,57,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,58,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,87,0,1.0,0.8947894553945313,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,59,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,26,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FHFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,13,0,1.0,0.8894287717672626,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFFG']"
1,22,0,1.0,0.8078974551636565,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,13,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,73,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,77,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFF', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,34,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,45,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,35,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,30,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,56,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,90,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,94,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,40,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'FFFG']"
1,83,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,47,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,47,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,69,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'FFFG']"
1,78,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,35,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'FFHH', 'FFFG']"
1,52,0,1.0,0.9416796087056153,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,34,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,80,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,37,0,1.0,0.7792882711929549,"['SFHF', 'HFHF', 'HFFF', 'HFHG']"
1,38,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'HFFH', 'HFFG']"
1,87,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,33,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,86,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'HFHF', 'HHHG']"
1,99,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,4,0,1.0,0.7653658663581259,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,66,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,61,0,1.0,0.767668872977057,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,96,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,93,0,1.0,0.9821344612135428,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHH', 'FFFG']"
1,76,0,1.0,0.8657003616774767,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,84,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,12,0,1.0,0.7746195551602378,"['SFFH', 'HHFF', 'HFFH', 'FHFG']"
1,72,0,1.0,0.9704017769489168,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,93,0,1.0,0.9473552137914398,"['SFFH', 'FFHF', 'FFHF', 'HFFG']"
1,27,0,1.0,0.8631032605924442,"['SFFF', 'FHHH', 'FHFF', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,59,0,1.0,0.9083329444789534,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,30,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HHHG']"
1,31,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,66,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,99,0,1.0,0.9559328248389055,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,28,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,61,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,56,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,61,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'HHFF', 'HFFG']"
1,26,0,1.0,0.9502058312852957,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,39,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,99,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'HFFF', 'FHFG']"
1,21,0,1.0,0.8631032605924442,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,64,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,13,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,66,0,1.0,0.9165572373164391,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,85,0,1.0,0.9588092525966956,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,85,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,79,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,75,0,1.0,0.8761671489944468,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,85,0,1.0,0.93603800616986,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,49,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,9,0,1.0,0.9083329444789534,"['SFFF', 'FFFF', 'HHFF', 'FHHG']"
1,41,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,28,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,26,0,1.0,0.7427123967299725,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,49,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHHG']"
1,5,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,95,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'HHFF', 'HHFG']"
1,96,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFF', 'HFHG']"
1,71,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,21,0,1.0,0.8894287717672626,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,55,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,94,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,19,0,0.0,0.0,"['SFFF', 'HFFF', 'FFHH', 'FFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,87,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,12,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHH', 'HFFG']"
1,51,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'HHFF', 'HHHG']"
1,81,0,1.0,0.9248559951318693,"['SFFH', 'FHFH', 'FHHH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HHFG']"
1,21,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,28,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,75,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,87,0,1.0,0.9165572373164391,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,62,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,72,0,1.0,0.9616943356035061,"['SHFH', 'FHHF', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9416796087056153,"['SFHH', 'FFFH', 'HFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,56,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HHFG']"
1,73,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,19,0,1.0,0.9165572373164391,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,50,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FFHF', 'FHHG']"
1,73,0,1.0,0.9304302024748964,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'HHHG']"
1,87,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,50,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,64,0,1.0,0.8631032605924442,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,19,0,1.0,0.8502341582884777,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,87,0,1.0,0.90289112180858,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
1,41,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FFHF', 'HFFG']"
1,74,0,1.0,0.837556937769312,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,77,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,69,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,86,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,89,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,54,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,27,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFF', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,20,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,31,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,53,0,1.0,0.8709180316048211,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,79,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,23,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,36,0,1.0,0.9056079456455165,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,74,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FFFF', 'FHHG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,6,0,1.0,0.90289112180858,"['SFFF', 'HFFF', 'FHFF', 'HHHG']"
1,75,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,7,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'HFFG']"
1,54,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,76,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,57,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,68,0,1.0,0.9762504936564125,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,42,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHHG']"
1,27,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,21,0,1.0,0.8176653739626438,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,91,0,1.0,0.9762504936564125,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,69,0,1.0,0.9733217421754432,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,62,0,1.0,0.8275513922024125,"['SHHF', 'FFFF', 'FHHF', 'HHHG']"
1,20,0,1.0,0.837556937769312,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,38,0,1.0,0.8735386475474635,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,2,0,1.0,0.8867604854519608,"['SFFF', 'HHFF', 'FFFF', 'HHFG']"
1,8,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,69,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,96,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HHFF', 'FFHG']"
1,50,0,1.0,0.9762504936564125,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,39,0,1.0,0.8735386475474635,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,37,0,1.0,0.90289112180858,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,93,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,49,0,1.0,0.7722956964947572,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,18,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,43,0,1.0,0.9674905716180701,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,33,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,17,0,1.0,0.9248559951318693,"['SFFF', 'FFFF', 'FHHF', 'FHFG']"
1,67,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,80,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,56,0,1.0,0.9445131481500655,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,53,0,1.0,0.8947894553945313,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,82,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,15,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,66,0,1.0,0.9110661429076764,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,53,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,98,0,1.0,0.9762504936564125,"['SHHF', 'FHFF', 'FFFF', 'HFHG']"
1,19,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HHHG']"
1,99,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,68,0,1.0,0.8867604854519608,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,24,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,59,0,1.0,0.93603800616986,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,38,0,1.0,0.9559328248389055,"['SFHH', 'HFHH', 'HFHH', 'FFFG']"
1,25,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'FHFG']"
1,62,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,14,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,8,0,1.0,0.7539540549517295,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,20,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,29,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,53,0,1.0,0.9791880578299021,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,93,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,63,0,1.0,0.9056079456455165,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,99,0,1.0,0.9674905716180701,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,40,0,1.0,0.8814479033836181,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,90,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,53,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'HFFF', 'FHHG']"
1,17,0,1.0,0.767668872977057,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,25,0,1.0,0.8553586117313603,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,51,0,1.0,0.7910835400474212,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,99,0,1.0,0.8400771692771434,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
