Temperature,Simulations,Return,Discounted Return,Map
1,96,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,72,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,15,0,1.0,0.8152123778407558,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,62,0,1.0,0.9733217421754432,"['SFHH', 'HFHF', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9388545698794984,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,61,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,71,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,48,0,1.0,0.8974819010978248,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,26,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,28,0,1.0,0.7863441585589971,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'FHHH', 'FFFH', 'FFFG']"
1,49,0,1.0,0.9110661429076764,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,54,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFFF', 'FFHG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,5,0,1.0,0.8054737627981655,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,71,0,1.0,0.9704017769489168,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,71,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HFHG']"
1,63,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,40,0,1.0,0.7816331707050701,"['SFFF', 'FHHH', 'FFFF', 'HHFG']"
1,40,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,19,0,1.0,0.9304302024748964,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,26,0,1.0,0.8300415167526705,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,53,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,77,0,1.0,0.9110661429076764,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,34,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'FFFH', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SHFH', 'FHHF', 'FHHH', 'FFFG']"
1,69,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,97,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'HFFG']"
1,26,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,36,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'HHFG']"
1,49,0,1.0,0.9001824484431542,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,35,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,59,0,1.0,0.9502058312852957,"['SHFH', 'FFHF', 'FFHF', 'HFFG']"
1,52,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,96,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,80,0,1.0,0.9056079456455165,"['SFHH', 'HFFH', 'FFFF', 'HHHG']"
1,51,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,83,0,1.0,0.9276389118674717,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,20,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,73,0,1.0,0.8275513922024125,"['SFHH', 'HFHH', 'HFFF', 'FFHG']"
1,35,0,1.0,0.9248559951318693,"['SFFH', 'HFHH', 'HFFF', 'FFHG']"
1,48,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,49,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HFHF', 'FFHG']"
1,27,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,97,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,36,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'HFHF', 'FFHG']"
1,94,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,85,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,37,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,46,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9110661429076764,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,48,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,50,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,77,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,91,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,52,0,1.0,0.9416796087056153,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,66,0,1.0,0.7887102894272789,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,31,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'HFFG']"
1,91,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FFFF', 'HHHG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,90,0,1.0,0.9056079456455165,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,39,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,46,0,1.0,0.9388545698794984,"['SFFH', 'HFHF', 'HFHH', 'HFFG']"
1,93,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,44,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'HFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,24,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,85,0,1.0,0.9473552137914398,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,56,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,76,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FFFF', 'FFFG']"
1,67,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,43,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,91,0,1.0,0.9248559951318693,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,36,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,59,0,1.0,0.8553586117313603,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,52,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,26,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FFHF', 'FFFG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,68,0,1.0,0.9674905716180701,"['SHHF', 'FFHH', 'FHHF', 'FFFG']"
1,30,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,25,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFHF', 'HFFG']"
1,55,0,1.0,0.9762504936564125,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,74,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'HFFH', 'HFFG']"
1,43,0,1.0,0.9445131481500655,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,97,0,1.0,0.8400771692771434,"['SFFF', 'HHFF', 'HFFH', 'HHFG']"
1,62,0,1.0,0.9674905716180701,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'HHHG']"
1,58,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,81,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,72,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFH', 'HFFG']"
1,32,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHHG']"
1,72,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFH', 'FFFG']"
1,67,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFHH', 'HFFG']"
1,61,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,76,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,34,0,1.0,0.79346393184295,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,63,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,81,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,39,0,1.0,0.857932408958235,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,97,0,1.0,0.9165572373164391,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,24,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,47,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,71,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,27,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'HHFG']"
1,83,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,27,0,1.0,0.9248559951318693,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
1,75,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'HHFH', 'HHFG']"
1,14,0,1.0,0.8275513922024125,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,99,0,1.0,0.9530650263643888,"['SHHF', 'FFHH', 'FFFH', 'HFFG']"
1,41,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FFFH', 'FFFG']"
1,78,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,50,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'HFFH', 'FHFG']"
1,7,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,73,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,13,0,1.0,0.9445131481500655,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,44,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFF', 'FFFG']"
1,51,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,35,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,52,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'HFHG']"
1,91,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'HHFG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'HHFG']"
1,38,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FHFF', 'HHFG']"
1,61,0,1.0,0.8974819010978248,"['SFFH', 'FHFH', 'FFFF', 'HHHG']"
1,53,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'HHFG']"
1,91,0,1.0,0.9733217421754432,"['SHHH', 'FHFF', 'FFFF', 'HHFG']"
1,12,0,1.0,0.8502341582884777,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,73,0,1.0,0.985089730404757,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,45,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,12,0,1.0,0.9304302024748964,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,40,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'FFHF', 'HFFG']"
1,60,0,1.0,0.9588092525966956,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,72,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'FFHF', 'FFFG']"
1,25,0,1.0,0.7816331707050701,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,66,0,0.0,0.0,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHFF', 'HHFG']"
1,20,0,1.0,0.9332298921513504,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,14,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,79,0,1.0,0.8553586117313603,"['SHHH', 'FHHH', 'FFFF', 'HHHG']"
1,82,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFH', 'HFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,99,0,1.0,0.9645880999032158,"['SHHF', 'FHHF', 'FFFF', 'FHFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,70,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,59,0,1.0,0.9762504936564125,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,61,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,75,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HHFF', 'HHFG']"
1,71,0,1.0,0.8735386475474635,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,85,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FFFH', 'FFFG']"
1,68,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHHG']"
1,22,0,1.0,0.8974819010978248,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'FFHG']"
1,63,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,51,0,1.0,0.9138075656044898,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,20,0,1.0,0.7792882711929549,"['SFFH', 'HFFH', 'FFHF', 'HFFG']"
1,32,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,56,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,17,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,5,0,1.0,0.8761671489944468,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,40,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,29,0,1.0,0.8921050870283477,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,24,0,1.0,0.7958514863018556,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,16,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,73,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFHF', 'HHFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,23,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,32,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,92,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,33,0,1.0,0.8426049842298329,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,61,0,1.0,0.9762504936564125,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,24,0,1.0,0.7792882711929549,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,7,0,1.0,0.9559328248389055,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,54,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,88,0,1.0,0.9388545698794984,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,43,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,85,0,1.0,0.90289112180858,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,56,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FHFF', 'FHFG']"
1,54,0,1.0,0.9530650263643888,"['SFFF', 'FHHH', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,30,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,40,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'FHFF', 'FHFG']"
1,42,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,25,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,96,0,1.0,0.8657003616774767,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,54,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'FHHG']"
1,44,0,1.0,0.7449472384453084,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,89,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,79,0,1.0,0.9588092525966956,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,14,0,1.0,0.9083329444789534,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,55,0,1.0,0.7816331707050701,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,49,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHHG']"
1,23,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,75,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,97,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,99,0,1.0,0.7910835400474212,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,75,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,45,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'HFFH', 'FHFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,37,0,1.0,0.9645880999032158,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,48,0,1.0,0.9616943356035061,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,54,0,1.0,0.8894287717672626,"['SFFH', 'FFHH', 'HFFH', 'FFFG']"
1,74,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,49,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,19,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,88,0,1.0,0.9416796087056153,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,52,0,1.0,0.90289112180858,"['SFFH', 'HHFF', 'HHHF', 'HHHG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,96,0,1.0,0.9502058312852957,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,73,0,1.0,0.884100203995605,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,51,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,69,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,30,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FHHG']"
1,50,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,40,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,53,0,1.0,0.8735386475474635,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,32,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HHHG']"
1,46,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'HHFG']"
1,66,0,1.0,0.8709180316048211,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,40,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FFFF', 'HFFG']"
1,38,0,1.0,0.9083329444789534,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,51,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,45,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,11,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,31,0,1.0,0.8502341582884777,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,84,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,55,0,1.0,0.7562227231210928,"['SFHH', 'FFFH', 'HFHH', 'HFFG']"
1,51,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,36,0,1.0,0.8974819010978248,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,94,0,1.0,0.9588092525966956,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,81,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,50,0,1.0,0.9762504936564125,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,77,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FHHG']"
1,24,0,1.0,0.8761671489944468,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,74,0,1.0,0.9416796087056153,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,54,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,88,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,11,0,1.0,0.7958514863018556,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,59,0,1.0,0.8527925358961662,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,52,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,20,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,55,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,32,0,1.0,0.7887102894272789,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,95,0,1.0,0.7630697687590515,"['SHHH', 'FFFH', 'FHFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,21,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'FFHG']"
1,78,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,74,0,1.0,0.9445131481500655,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,73,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,43,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,30,0,0.0,0.0,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,58,0,1.0,0.9110661429076764,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,38,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,96,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFF', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFHF', 'FFFG']"
1,62,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,75,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,15,0,1.0,0.9165572373164391,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
